date,Crystal Palace Football Club,isPartial
2015-11-23 22:00:00,17,False
2015-11-23 22:08:00,0,False
2015-11-23 22:16:00,18,False
2015-11-23 22:24:00,0,False
2015-11-23 22:32:00,0,False
2015-11-23 22:40:00,19,False
2015-11-23 22:48:00,0,False
2015-11-23 22:56:00,0,False
2015-11-23 23:04:00,20,False
2015-11-23 23:12:00,20,False
2015-11-23 23:20:00,21,False
2015-11-23 23:28:00,0,False
2015-11-23 23:36:00,0,False
2015-11-23 23:44:00,22,False
2015-11-23 23:52:00,44,False
2015-11-24 00:00:00,0,False
2015-11-28 13:04:00,0,False
2015-11-28 13:12:00,35,False
2015-11-28 13:20:00,34,False
2015-11-28 13:28:00,34,False
2015-11-28 13:36:00,0,False
2015-11-28 13:44:00,34,False
2015-11-28 13:52:00,33,False
2015-11-28 14:00:00,66,False
2015-11-28 14:08:00,33,False
2015-11-28 14:16:00,0,False
2015-11-28 14:24:00,65,False
2015-11-28 14:32:00,32,False
2015-11-28 14:40:00,32,False
2015-11-28 14:48:00,0,False
2015-11-28 14:56:00,0,False
2015-11-28 15:04:00,0,False
2015-11-28 15:12:00,31,False
2015-11-28 15:20:00,62,False
2015-11-28 15:28:00,31,False
2015-11-28 15:36:00,31,False
2015-11-28 15:44:00,62,False
2015-11-28 15:52:00,0,False
2015-11-28 16:00:00,92,False
2015-11-28 16:08:00,0,False
2015-11-28 16:16:00,31,False
2015-11-28 16:24:00,0,False
2015-11-28 16:32:00,62,False
2015-11-28 16:40:00,93,False
2015-11-28 16:48:00,31,False
2015-11-28 16:56:00,0,False
2015-11-28 17:04:00,0,False
2015-11-28 17:12:00,92,False
2015-11-28 17:20:00,0,False
2015-11-28 17:28:00,31,False
2015-11-28 17:36:00,31,False
2015-11-28 17:44:00,0,False
2015-11-28 17:52:00,32,False
2015-11-28 18:00:00,0,False
2015-11-28 18:08:00,64,False
2015-11-28 18:16:00,32,False
2015-11-28 18:24:00,32,False
2015-11-28 18:32:00,0,False
2015-11-28 18:40:00,0,False
2015-11-28 18:48:00,66,False
2015-11-28 18:56:00,100,False
2015-12-07 18:00:00,23,False
2015-12-07 18:08:00,45,False
2015-12-07 18:16:00,0,False
2015-12-07 18:24:00,45,False
2015-12-07 18:32:00,0,False
2015-12-07 18:40:00,68,False
2015-12-07 18:48:00,46,False
2015-12-07 18:56:00,23,False
2015-12-07 19:04:00,23,False
2015-12-07 19:12:00,0,False
2015-12-07 19:20:00,23,False
2015-12-07 19:28:00,45,False
2015-12-07 19:36:00,23,False
2015-12-07 19:44:00,23,False
2015-12-07 19:52:00,0,False
2015-12-07 20:00:00,48,False
2015-12-07 20:08:00,24,False
2015-12-07 20:16:00,25,False
2015-12-07 20:24:00,49,False
2015-12-07 20:32:00,100,False
2015-12-07 20:40:00,50,False
2015-12-07 20:48:00,25,False
2015-12-07 20:56:00,0,False
2015-12-07 21:04:00,53,False
2015-12-07 21:12:00,27,False
2015-12-07 21:20:00,54,False
2015-12-07 21:28:00,55,False
2015-12-07 21:36:00,28,False
2015-12-07 21:44:00,57,False
2015-12-07 21:52:00,29,False
2015-12-07 22:00:00,0,False
2015-12-07 22:08:00,61,False
2015-12-07 22:16:00,62,False
2015-12-07 22:24:00,32,False
2015-12-07 22:32:00,0,False
2015-12-07 22:40:00,66,False
2015-12-07 22:48:00,0,False
2015-12-07 22:56:00,68,False
2015-12-07 23:04:00,0,False
2015-12-07 23:12:00,36,False
2015-12-07 23:20:00,36,False
2015-12-07 23:28:00,0,False
2015-12-07 23:36:00,0,False
2015-12-07 23:44:00,0,False
2015-12-07 23:52:00,38,False
2015-12-08 00:00:00,0,False
2015-12-12 13:04:00,0,False
2015-12-12 13:12:00,70,False
2015-12-12 13:20:00,35,False
2015-12-12 13:28:00,0,False
2015-12-12 13:36:00,34,False
2015-12-12 13:44:00,34,False
2015-12-12 13:52:00,0,False
2015-12-12 14:00:00,0,False
2015-12-12 14:08:00,0,False
2015-12-12 14:16:00,33,False
2015-12-12 14:24:00,0,False
2015-12-12 14:32:00,33,False
2015-12-12 14:40:00,0,False
2015-12-12 14:48:00,0,False
2015-12-12 14:56:00,0,False
2015-12-12 15:04:00,96,False
2015-12-12 15:12:00,64,False
2015-12-12 15:20:00,63,False
2015-12-12 15:28:00,32,False
2015-12-12 15:36:00,95,False
2015-12-12 15:44:00,63,False
2015-12-12 15:52:00,31,False
2015-12-12 16:00:00,31,False
2015-12-12 16:08:00,63,False
2015-12-12 16:16:00,0,False
2015-12-12 16:24:00,31,False
2015-12-12 16:32:00,31,False
2015-12-12 16:40:00,32,False
2015-12-12 16:48:00,62,False
2015-12-12 16:56:00,31,False
2015-12-12 17:04:00,31,False
2015-12-12 17:12:00,31,False
2015-12-12 17:20:00,0,False
2015-12-12 17:28:00,32,False
2015-12-12 17:36:00,0,False
2015-12-12 17:44:00,32,False
2015-12-12 17:52:00,32,False
2015-12-12 18:00:00,32,False
2015-12-12 18:08:00,0,False
2015-12-12 18:16:00,33,False
2015-12-12 18:24:00,0,False
2015-12-12 18:32:00,100,False
2015-12-12 18:40:00,0,False
2015-12-12 18:48:00,0,False
2015-12-12 18:56:00,0,False
2015-12-19 13:04:00,0,False
2015-12-19 13:12:00,22,False
2015-12-19 13:20:00,0,False
2015-12-19 13:28:00,44,False
2015-12-19 13:36:00,0,False
2015-12-19 13:44:00,65,False
2015-12-19 13:52:00,0,False
2015-12-19 14:00:00,64,False
2015-12-19 14:08:00,21,False
2015-12-19 14:16:00,0,False
2015-12-19 14:24:00,21,False
2015-12-19 14:32:00,63,False
2015-12-19 14:40:00,83,False
2015-12-19 14:48:00,0,False
2015-12-19 14:56:00,20,False
2015-12-19 15:04:00,0,False
2015-12-19 15:12:00,40,False
2015-12-19 15:20:00,40,False
2015-12-19 15:28:00,40,False
2015-12-19 15:36:00,40,False
2015-12-19 15:44:00,40,False
2015-12-19 15:52:00,100,False
2015-12-19 16:00:00,20,False
2015-12-19 16:08:00,0,False
2015-12-19 16:16:00,40,False
2015-12-19 16:24:00,100,False
2015-12-19 16:32:00,20,False
2015-12-19 16:40:00,20,False
2015-12-19 16:48:00,60,False
2015-12-19 16:56:00,40,False
2015-12-19 17:04:00,40,False
2015-12-19 17:12:00,40,False
2015-12-19 17:20:00,40,False
2015-12-19 17:28:00,20,False
2015-12-19 17:36:00,41,False
2015-12-19 17:44:00,20,False
2015-12-19 17:52:00,0,False
2015-12-19 18:00:00,0,False
2015-12-19 18:08:00,42,False
2015-12-19 18:16:00,21,False
2015-12-19 18:24:00,42,False
2015-12-19 18:32:00,43,False
2015-12-19 18:40:00,43,False
2015-12-19 18:48:00,64,False
2015-12-19 18:56:00,22,False
2015-12-26 13:04:00,0,False
2015-12-26 13:12:00,57,False
2015-12-26 13:20:00,28,False
2015-12-26 13:28:00,55,False
2015-12-26 13:36:00,55,False
2015-12-26 13:44:00,55,False
2015-12-26 13:52:00,54,False
2015-12-26 14:00:00,27,False
2015-12-26 14:08:00,53,False
2015-12-26 14:16:00,0,False
2015-12-26 14:24:00,0,False
2015-12-26 14:32:00,26,False
2015-12-26 14:40:00,0,False
2015-12-26 14:48:00,0,False
2015-12-26 14:56:00,51,False
2015-12-26 15:04:00,25,False
2015-12-26 15:12:00,50,False
2015-12-26 15:20:00,100,False
2015-12-26 15:28:00,50,False
2015-12-26 15:36:00,25,False
2015-12-26 15:44:00,73,False
2015-12-26 15:52:00,24,False
2015-12-26 16:00:00,73,False
2015-12-26 16:08:00,25,False
2015-12-26 16:16:00,24,False
2015-12-26 16:24:00,49,False
2015-12-26 16:32:00,24,False
2015-12-26 16:40:00,0,False
2015-12-26 16:48:00,24,False
2015-12-26 16:56:00,0,False
2015-12-26 17:04:00,49,False
2015-12-26 17:12:00,98,False
2015-12-26 17:20:00,25,False
2015-12-26 17:28:00,25,False
2015-12-26 17:36:00,0,False
2015-12-26 17:44:00,25,False
2015-12-26 17:52:00,0,False
2015-12-26 18:00:00,50,False
2015-12-26 18:08:00,25,False
2015-12-26 18:16:00,25,False
2015-12-26 18:24:00,51,False
2015-12-26 18:32:00,51,False
2015-12-26 18:40:00,0,False
2015-12-26 18:48:00,51,False
2015-12-26 18:56:00,0,False
2015-12-28 13:04:00,43,False
2015-12-28 13:12:00,42,False
2015-12-28 13:20:00,14,False
2015-12-28 13:28:00,14,False
2015-12-28 13:36:00,14,False
2015-12-28 13:44:00,0,False
2015-12-28 13:52:00,14,False
2015-12-28 14:00:00,13,False
2015-12-28 14:08:00,13,False
2015-12-28 14:16:00,26,False
2015-12-28 14:24:00,13,False
2015-12-28 14:32:00,13,False
2015-12-28 14:40:00,13,False
2015-12-28 14:48:00,13,False
2015-12-28 14:56:00,13,False
2015-12-28 15:04:00,51,False
2015-12-28 15:12:00,0,False
2015-12-28 15:20:00,38,False
2015-12-28 15:28:00,38,False
2015-12-28 15:36:00,13,False
2015-12-28 15:44:00,0,False
2015-12-28 15:52:00,50,False
2015-12-28 16:00:00,0,False
2015-12-28 16:08:00,25,False
2015-12-28 16:16:00,25,False
2015-12-28 16:24:00,25,False
2015-12-28 16:32:00,38,False
2015-12-28 16:40:00,50,False
2015-12-28 16:48:00,100,False
2015-12-28 16:56:00,0,False
2015-12-28 17:04:00,25,False
2015-12-28 17:12:00,0,False
2015-12-28 17:20:00,13,False
2015-12-28 17:28:00,25,False
2015-12-28 17:36:00,25,False
2015-12-28 17:44:00,13,False
2015-12-28 17:52:00,51,False
2015-12-28 18:00:00,26,False
2015-12-28 18:08:00,0,False
2015-12-28 18:16:00,0,False
2015-12-28 18:24:00,13,False
2015-12-28 18:32:00,13,False
2015-12-28 18:40:00,13,False
2015-12-28 18:48:00,39,False
2015-12-28 18:56:00,53,False
2016-01-03 11:04:00,18,False
2016-01-03 11:12:00,17,False
2016-01-03 11:20:00,17,False
2016-01-03 11:28:00,17,False
2016-01-03 11:36:00,8,False
2016-01-03 11:44:00,8,False
2016-01-03 11:52:00,17,False
2016-01-03 12:00:00,16,False
2016-01-03 12:08:00,16,False
2016-01-03 12:16:00,24,False
2016-01-03 12:24:00,24,False
2016-01-03 12:32:00,23,False
2016-01-03 12:40:00,38,False
2016-01-03 12:48:00,23,False
2016-01-03 12:56:00,15,False
2016-01-03 13:04:00,37,False
2016-01-03 13:12:00,37,False
2016-01-03 13:20:00,80,False
2016-01-03 13:28:00,87,False
2016-01-03 13:36:00,79,False
2016-01-03 13:44:00,64,False
2016-01-03 13:52:00,64,False
2016-01-03 14:00:00,91,False
2016-01-03 14:08:00,83,False
2016-01-03 14:16:00,48,False
2016-01-03 14:24:00,20,False
2016-01-03 14:32:00,68,False
2016-01-03 14:40:00,75,False
2016-01-03 14:48:00,67,False
2016-01-03 14:56:00,100,False
2016-01-03 15:04:00,66,False
2016-01-03 15:12:00,33,False
2016-01-03 15:20:00,26,False
2016-01-03 15:28:00,33,False
2016-01-03 15:36:00,20,False
2016-01-03 15:44:00,39,False
2016-01-03 15:52:00,6,False
2016-01-03 16:00:00,33,False
2016-01-03 16:08:00,32,False
2016-01-03 16:16:00,26,False
2016-01-03 16:24:00,13,False
2016-01-03 16:32:00,19,False
2016-01-03 16:40:00,6,False
2016-01-03 16:48:00,0,False
2016-01-03 16:56:00,19,False
2016-01-12 17:04:00,23,False
2016-01-12 17:12:00,11,False
2016-01-12 17:20:00,11,False
2016-01-12 17:28:00,0,False
2016-01-12 17:36:00,35,False
2016-01-12 17:44:00,0,False
2016-01-12 17:52:00,12,False
2016-01-12 18:00:00,23,False
2016-01-12 18:08:00,35,False
2016-01-12 18:16:00,24,False
2016-01-12 18:24:00,12,False
2016-01-12 18:32:00,35,False
2016-01-12 18:40:00,35,False
2016-01-12 18:48:00,12,False
2016-01-12 18:56:00,24,False
2016-01-12 19:04:00,24,False
2016-01-12 19:12:00,24,False
2016-01-12 19:20:00,0,False
2016-01-12 19:28:00,24,False
2016-01-12 19:36:00,24,False
2016-01-12 19:44:00,36,False
2016-01-12 19:52:00,24,False
2016-01-12 20:00:00,25,False
2016-01-12 20:08:00,12,False
2016-01-12 20:16:00,25,False
2016-01-12 20:24:00,100,False
2016-01-12 20:32:00,38,False
2016-01-12 20:40:00,25,False
2016-01-12 20:48:00,13,False
2016-01-12 20:56:00,78,False
2016-01-12 21:04:00,27,False
2016-01-12 21:12:00,27,False
2016-01-12 21:20:00,54,False
2016-01-12 21:28:00,27,False
2016-01-12 21:36:00,55,False
2016-01-12 21:44:00,14,False
2016-01-12 21:52:00,0,False
2016-01-12 22:00:00,15,False
2016-01-12 22:08:00,0,False
2016-01-12 22:16:00,15,False
2016-01-12 22:24:00,0,False
2016-01-12 22:32:00,48,False
2016-01-12 22:40:00,16,False
2016-01-12 22:48:00,17,False
2016-01-12 22:56:00,0,False
2016-01-16 13:04:00,58,False
2016-01-16 13:12:00,14,False
2016-01-16 13:20:00,0,False
2016-01-16 13:28:00,14,False
2016-01-16 13:36:00,41,False
2016-01-16 13:44:00,27,False
2016-01-16 13:52:00,27,False
2016-01-16 14:00:00,13,False
2016-01-16 14:08:00,0,False
2016-01-16 14:16:00,13,False
2016-01-16 14:24:00,13,False
2016-01-16 14:32:00,52,False
2016-01-16 14:40:00,13,False
2016-01-16 14:48:00,26,False
2016-01-16 14:56:00,13,False
2016-01-16 15:04:00,64,False
2016-01-16 15:12:00,13,False
2016-01-16 15:20:00,51,False
2016-01-16 15:28:00,63,False
2016-01-16 15:36:00,25,False
2016-01-16 15:44:00,100,False
2016-01-16 15:52:00,37,False
2016-01-16 16:00:00,37,False
2016-01-16 16:08:00,0,False
2016-01-16 16:16:00,12,False
2016-01-16 16:24:00,50,False
2016-01-16 16:32:00,12,False
2016-01-16 16:40:00,38,False
2016-01-16 16:48:00,25,False
2016-01-16 16:56:00,25,False
2016-01-16 17:04:00,50,False
2016-01-16 17:12:00,37,False
2016-01-16 17:20:00,38,False
2016-01-16 17:28:00,63,False
2016-01-16 17:36:00,13,False
2016-01-16 17:44:00,13,False
2016-01-16 17:52:00,0,False
2016-01-16 18:00:00,39,False
2016-01-16 18:08:00,26,False
2016-01-16 18:16:00,26,False
2016-01-16 18:24:00,53,False
2016-01-16 18:32:00,13,False
2016-01-16 18:40:00,27,False
2016-01-16 18:48:00,27,False
2016-01-16 18:56:00,13,False
2016-01-23 13:04:00,19,False
2016-01-23 13:12:00,19,False
2016-01-23 13:20:00,19,False
2016-01-23 13:28:00,37,False
2016-01-23 13:36:00,18,False
2016-01-23 13:44:00,54,False
2016-01-23 13:52:00,36,False
2016-01-23 14:00:00,53,False
2016-01-23 14:08:00,18,False
2016-01-23 14:16:00,35,False
2016-01-23 14:24:00,17,False
2016-01-23 14:32:00,35,False
2016-01-23 14:40:00,17,False
2016-01-23 14:48:00,0,False
2016-01-23 14:56:00,68,False
2016-01-23 15:04:00,17,False
2016-01-23 15:12:00,84,False
2016-01-23 15:20:00,17,False
2016-01-23 15:28:00,50,False
2016-01-23 15:36:00,67,False
2016-01-23 15:44:00,33,False
2016-01-23 15:52:00,33,False
2016-01-23 16:00:00,66,False
2016-01-23 16:08:00,49,False
2016-01-23 16:16:00,49,False
2016-01-23 16:24:00,49,False
2016-01-23 16:32:00,83,False
2016-01-23 16:40:00,50,False
2016-01-23 16:48:00,82,False
2016-01-23 16:56:00,33,False
2016-01-23 17:04:00,33,False
2016-01-23 17:12:00,66,False
2016-01-23 17:20:00,83,False
2016-01-23 17:28:00,50,False
2016-01-23 17:36:00,17,False
2016-01-23 17:44:00,100,False
2016-01-23 17:52:00,34,False
2016-01-23 18:00:00,51,False
2016-01-23 18:08:00,68,False
2016-01-23 18:16:00,34,False
2016-01-23 18:24:00,17,False
2016-01-23 18:32:00,17,False
2016-01-23 18:40:00,0,False
2016-01-23 18:48:00,0,False
2016-01-23 18:56:00,18,False
2016-02-02 18:00:00,24,False
2016-02-02 18:08:00,25,False
2016-02-02 18:16:00,24,False
2016-02-02 18:24:00,12,False
2016-02-02 18:32:00,12,False
2016-02-02 18:40:00,12,False
2016-02-02 18:48:00,25,False
2016-02-02 18:56:00,0,False
2016-02-02 19:04:00,25,False
2016-02-02 19:12:00,25,False
2016-02-02 19:20:00,13,False
2016-02-02 19:28:00,13,False
2016-02-02 19:36:00,0,False
2016-02-02 19:44:00,13,False
2016-02-02 19:52:00,0,False
2016-02-02 20:00:00,26,False
2016-02-02 20:08:00,26,False
2016-02-02 20:16:00,39,False
2016-02-02 20:24:00,26,False
2016-02-02 20:32:00,66,False
2016-02-02 20:40:00,53,False
2016-02-02 20:48:00,53,False
2016-02-02 20:56:00,41,False
2016-02-02 21:04:00,28,False
2016-02-02 21:12:00,41,False
2016-02-02 21:20:00,14,False
2016-02-02 21:28:00,14,False
2016-02-02 21:36:00,100,False
2016-02-02 21:44:00,15,False
2016-02-02 21:52:00,15,False
2016-02-02 22:00:00,45,False
2016-02-02 22:08:00,47,False
2016-02-02 22:16:00,47,False
2016-02-02 22:24:00,0,False
2016-02-02 22:32:00,33,False
2016-02-02 22:40:00,34,False
2016-02-02 22:48:00,17,False
2016-02-02 22:56:00,18,False
2016-02-02 23:04:00,18,False
2016-02-02 23:12:00,0,False
2016-02-02 23:20:00,19,False
2016-02-02 23:28:00,19,False
2016-02-02 23:36:00,0,False
2016-02-02 23:44:00,0,False
2016-02-02 23:52:00,0,False
2016-02-03 00:00:00,20,False
2016-02-06 13:04:00,19,False
2016-02-06 13:12:00,76,False
2016-02-06 13:20:00,19,False
2016-02-06 13:28:00,19,False
2016-02-06 13:36:00,18,False
2016-02-06 13:44:00,18,False
2016-02-06 13:52:00,18,False
2016-02-06 14:00:00,0,False
2016-02-06 14:08:00,18,False
2016-02-06 14:16:00,18,False
2016-02-06 14:24:00,18,False
2016-02-06 14:32:00,0,False
2016-02-06 14:40:00,0,False
2016-02-06 14:48:00,34,False
2016-02-06 14:56:00,0,False
2016-02-06 15:04:00,34,False
2016-02-06 15:12:00,51,False
2016-02-06 15:20:00,34,False
2016-02-06 15:28:00,51,False
2016-02-06 15:36:00,34,False
2016-02-06 15:44:00,17,False
2016-02-06 15:52:00,34,False
2016-02-06 16:00:00,50,False
2016-02-06 16:08:00,67,False
2016-02-06 16:16:00,33,False
2016-02-06 16:24:00,50,False
2016-02-06 16:32:00,100,False
2016-02-06 16:40:00,33,False
2016-02-06 16:48:00,50,False
2016-02-06 16:56:00,33,False
2016-02-06 17:04:00,17,False
2016-02-06 17:12:00,50,False
2016-02-06 17:20:00,67,False
2016-02-06 17:28:00,68,False
2016-02-06 17:36:00,34,False
2016-02-06 17:44:00,51,False
2016-02-06 17:52:00,17,False
2016-02-06 18:00:00,0,False
2016-02-06 18:08:00,35,False
2016-02-06 18:16:00,0,False
2016-02-06 18:24:00,0,False
2016-02-06 18:32:00,0,False
2016-02-06 18:40:00,0,False
2016-02-06 18:48:00,18,False
2016-02-06 18:56:00,36,False
2016-02-13 13:04:00,0,False
2016-02-13 13:12:00,16,False
2016-02-13 13:20:00,32,False
2016-02-13 13:28:00,32,False
2016-02-13 13:36:00,32,False
2016-02-13 13:44:00,47,False
2016-02-13 13:52:00,0,False
2016-02-13 14:00:00,31,False
2016-02-13 14:08:00,0,False
2016-02-13 14:16:00,0,False
2016-02-13 14:24:00,30,False
2016-02-13 14:32:00,30,False
2016-02-13 14:40:00,15,False
2016-02-13 14:48:00,15,False
2016-02-13 14:56:00,15,False
