date,Crystal Palace Football Club,isPartial
2016-02-13 15:04:00,15,False
2016-02-13 15:12:00,43,False
2016-02-13 15:20:00,58,False
2016-02-13 15:28:00,14,False
2016-02-13 15:36:00,0,False
2016-02-13 15:44:00,85,False
2016-02-13 15:52:00,57,False
2016-02-13 16:00:00,57,False
2016-02-13 16:08:00,100,False
2016-02-13 16:16:00,57,False
2016-02-13 16:24:00,71,False
2016-02-13 16:32:00,14,False
2016-02-13 16:40:00,100,False
2016-02-13 16:48:00,57,False
2016-02-13 16:56:00,85,False
2016-02-13 17:04:00,71,False
2016-02-13 17:12:00,29,False
2016-02-13 17:20:00,72,False
2016-02-13 17:28:00,29,False
2016-02-13 17:36:00,14,False
2016-02-13 17:44:00,15,False
2016-02-13 17:52:00,15,False
2016-02-13 18:00:00,0,False
2016-02-13 18:08:00,15,False
2016-02-13 18:16:00,15,False
2016-02-13 18:24:00,30,False
2016-02-13 18:32:00,15,False
2016-02-13 18:40:00,45,False
2016-02-13 18:48:00,31,False
2016-02-13 18:56:00,0,False
2016-02-27 15:04:00,27,False
2016-02-27 15:12:00,18,False
2016-02-27 15:20:00,0,False
2016-02-27 15:28:00,18,False
2016-02-27 15:36:00,9,False
2016-02-27 15:44:00,0,False
2016-02-27 15:52:00,26,False
2016-02-27 16:00:00,26,False
2016-02-27 16:08:00,0,False
2016-02-27 16:16:00,0,False
2016-02-27 16:24:00,18,False
2016-02-27 16:32:00,18,False
2016-02-27 16:40:00,18,False
2016-02-27 16:48:00,17,False
2016-02-27 16:56:00,17,False
2016-02-27 17:04:00,26,False
2016-02-27 17:12:00,35,False
2016-02-27 17:20:00,18,False
2016-02-27 17:28:00,18,False
2016-02-27 17:36:00,54,False
2016-02-27 17:44:00,27,False
2016-02-27 17:52:00,100,False
2016-02-27 18:00:00,18,False
2016-02-27 18:08:00,56,False
2016-02-27 18:16:00,28,False
2016-02-27 18:24:00,38,False
2016-02-27 18:32:00,29,False
2016-02-27 18:40:00,29,False
2016-02-27 18:48:00,29,False
2016-02-27 18:56:00,48,False
2016-02-27 19:04:00,29,False
2016-02-27 19:12:00,69,False
2016-02-27 19:20:00,69,False
2016-02-27 19:28:00,20,False
2016-02-27 19:36:00,40,False
2016-02-27 19:44:00,30,False
2016-02-27 19:52:00,20,False
2016-02-27 20:00:00,0,False
2016-02-27 20:08:00,31,False
2016-02-27 20:16:00,21,False
2016-02-27 20:24:00,10,False
2016-02-27 20:32:00,0,False
2016-02-27 20:40:00,0,False
2016-02-27 20:48:00,32,False
2016-02-27 20:56:00,11,False
2016-03-01 17:04:00,11,False
2016-03-01 17:12:00,0,False
2016-03-01 17:20:00,0,False
2016-03-01 17:28:00,0,False
2016-03-01 17:36:00,11,False
2016-03-01 17:44:00,0,False
2016-03-01 17:52:00,11,False
2016-03-01 18:00:00,11,False
2016-03-01 18:08:00,11,False
2016-03-01 18:16:00,11,False
2016-03-01 18:24:00,22,False
2016-03-01 18:32:00,0,False
2016-03-01 18:40:00,11,False
2016-03-01 18:48:00,11,False
2016-03-01 18:56:00,23,False
2016-03-01 19:04:00,11,False
2016-03-01 19:12:00,23,False
2016-03-01 19:20:00,23,False
2016-03-01 19:28:00,12,False
2016-03-01 19:36:00,23,False
2016-03-01 19:44:00,35,False
2016-03-01 19:52:00,35,False
2016-03-01 20:00:00,12,False
2016-03-01 20:08:00,36,False
2016-03-01 20:16:00,12,False
2016-03-01 20:24:00,48,False
2016-03-01 20:32:00,48,False
2016-03-01 20:40:00,0,False
2016-03-01 20:48:00,0,False
2016-03-01 20:56:00,100,False
2016-03-01 21:04:00,13,False
2016-03-01 21:12:00,39,False
2016-03-01 21:20:00,53,False
2016-03-01 21:28:00,13,False
2016-03-01 21:36:00,93,False
2016-03-01 21:44:00,41,False
2016-03-01 21:52:00,56,False
2016-03-01 22:00:00,57,False
2016-03-01 22:08:00,15,False
2016-03-01 22:16:00,15,False
2016-03-01 22:24:00,0,False
2016-03-01 22:32:00,15,False
2016-03-01 22:40:00,0,False
2016-03-01 22:48:00,16,False
2016-03-01 22:56:00,0,False
2016-03-06 11:04:00,0,False
2016-03-06 11:12:00,9,False
2016-03-06 11:20:00,35,False
2016-03-06 11:28:00,44,False
2016-03-06 11:36:00,0,False
2016-03-06 11:44:00,9,False
2016-03-06 11:52:00,8,False
2016-03-06 12:00:00,34,False
2016-03-06 12:08:00,25,False
2016-03-06 12:16:00,33,False
2016-03-06 12:24:00,8,False
2016-03-06 12:32:00,16,False
2016-03-06 12:40:00,16,False
2016-03-06 12:48:00,8,False
2016-03-06 12:56:00,8,False
2016-03-06 13:04:00,8,False
2016-03-06 13:12:00,22,False
2016-03-06 13:20:00,66,False
2016-03-06 13:28:00,94,False
2016-03-06 13:36:00,58,False
2016-03-06 13:44:00,100,False
2016-03-06 13:52:00,71,False
2016-03-06 14:00:00,35,False
2016-03-06 14:08:00,84,False
2016-03-06 14:16:00,48,False
2016-03-06 14:24:00,21,False
2016-03-06 14:32:00,96,False
2016-03-06 14:40:00,54,False
2016-03-06 14:48:00,67,False
2016-03-06 14:56:00,54,False
2016-03-06 15:04:00,47,False
2016-03-06 15:12:00,34,False
2016-03-06 15:20:00,47,False
2016-03-06 15:28:00,60,False
2016-03-06 15:36:00,47,False
2016-03-06 15:44:00,20,False
2016-03-06 15:52:00,0,False
2016-03-06 16:00:00,20,False
2016-03-06 16:08:00,33,False
2016-03-06 16:16:00,0,False
2016-03-06 16:24:00,20,False
2016-03-06 16:32:00,20,False
2016-03-06 16:40:00,13,False
2016-03-06 16:48:00,26,False
2016-03-06 16:56:00,7,False
2016-03-19 13:04:00,17,False
2016-03-19 13:12:00,9,False
2016-03-19 13:20:00,17,False
2016-03-19 13:28:00,0,False
2016-03-19 13:36:00,17,False
2016-03-19 13:44:00,0,False
2016-03-19 13:52:00,24,False
2016-03-19 14:00:00,24,False
2016-03-19 14:08:00,32,False
2016-03-19 14:16:00,0,False
2016-03-19 14:24:00,16,False
2016-03-19 14:32:00,16,False
2016-03-19 14:40:00,31,False
2016-03-19 14:48:00,23,False
2016-03-19 14:56:00,39,False
2016-03-19 15:04:00,70,False
2016-03-19 15:12:00,39,False
2016-03-19 15:20:00,62,False
2016-03-19 15:28:00,39,False
2016-03-19 15:36:00,54,False
2016-03-19 15:44:00,39,False
2016-03-19 15:52:00,31,False
2016-03-19 16:00:00,23,False
2016-03-19 16:08:00,55,False
2016-03-19 16:16:00,16,False
2016-03-19 16:24:00,100,False
2016-03-19 16:32:00,55,False
2016-03-19 16:40:00,62,False
2016-03-19 16:48:00,94,False
2016-03-19 16:56:00,31,False
2016-03-19 17:04:00,16,False
2016-03-19 17:12:00,32,False
2016-03-19 17:20:00,24,False
2016-03-19 17:28:00,16,False
2016-03-19 17:36:00,8,False
2016-03-19 17:44:00,32,False
2016-03-19 17:52:00,8,False
2016-03-19 18:00:00,8,False
2016-03-19 18:08:00,16,False
2016-03-19 18:16:00,16,False
2016-03-19 18:24:00,8,False
2016-03-19 18:32:00,8,False
2016-03-19 18:40:00,25,False
2016-03-19 18:48:00,8,False
2016-03-19 18:56:00,8,False
2016-04-02 13:04:00,16,False
2016-04-02 13:12:00,31,False
2016-04-02 13:20:00,16,False
2016-04-02 13:28:00,0,False
2016-04-02 13:36:00,15,False
2016-04-02 13:44:00,30,False
2016-04-02 13:52:00,30,False
2016-04-02 14:00:00,0,False
2016-04-02 14:08:00,0,False
2016-04-02 14:16:00,15,False
2016-04-02 14:24:00,29,False
2016-04-02 14:32:00,29,False
2016-04-02 14:40:00,29,False
2016-04-02 14:48:00,29,False
2016-04-02 14:56:00,14,False
2016-04-02 15:04:00,72,False
2016-04-02 15:12:00,29,False
2016-04-02 15:20:00,28,False
2016-04-02 15:28:00,43,False
2016-04-02 15:36:00,43,False
2016-04-02 15:44:00,57,False
2016-04-02 15:52:00,56,False
2016-04-02 16:00:00,28,False
2016-04-02 16:08:00,42,False
2016-04-02 16:16:00,0,False
2016-04-02 16:24:00,0,False
2016-04-02 16:32:00,43,False
2016-04-02 16:40:00,28,False
2016-04-02 16:48:00,0,False
2016-04-02 16:56:00,28,False
2016-04-02 17:04:00,29,False
2016-04-02 17:12:00,14,False
2016-04-02 17:20:00,100,False
2016-04-02 17:28:00,0,False
2016-04-02 17:36:00,14,False
2016-04-02 17:44:00,0,False
2016-04-02 17:52:00,0,False
2016-04-02 18:00:00,29,False
2016-04-02 18:08:00,15,False
2016-04-02 18:16:00,0,False
2016-04-02 18:24:00,14,False
2016-04-02 18:32:00,14,False
2016-04-02 18:40:00,15,False
2016-04-02 18:48:00,15,False
2016-04-02 18:56:00,0,False
2016-04-09 13:04:00,48,False
2016-04-09 13:12:00,47,False
2016-04-09 13:20:00,31,False
2016-04-09 13:28:00,62,False
2016-04-09 13:36:00,30,False
2016-04-09 13:44:00,15,False
2016-04-09 13:52:00,30,False
2016-04-09 14:00:00,45,False
2016-04-09 14:08:00,29,False
2016-04-09 14:16:00,44,False
2016-04-09 14:24:00,15,False
2016-04-09 14:32:00,14,False
2016-04-09 14:40:00,43,False
2016-04-09 14:48:00,100,False
2016-04-09 14:56:00,43,False
2016-04-09 15:04:00,43,False
2016-04-09 15:12:00,43,False
2016-04-09 15:20:00,43,False
2016-04-09 15:28:00,57,False
2016-04-09 15:36:00,29,False
2016-04-09 15:44:00,57,False
2016-04-09 15:52:00,57,False
2016-04-09 16:00:00,43,False
2016-04-09 16:08:00,0,False
2016-04-09 16:16:00,43,False
2016-04-09 16:24:00,29,False
2016-04-09 16:32:00,14,False
2016-04-09 16:40:00,29,False
2016-04-09 16:48:00,14,False
2016-04-09 16:56:00,0,False
2016-04-09 17:04:00,0,False
2016-04-09 17:12:00,44,False
2016-04-09 17:20:00,44,False
2016-04-09 17:28:00,59,False
2016-04-09 17:36:00,30,False
2016-04-09 17:44:00,0,False
2016-04-09 17:52:00,45,False
2016-04-09 18:00:00,15,False
2016-04-09 18:08:00,15,False
2016-04-09 18:16:00,30,False
2016-04-09 18:24:00,15,False
2016-04-09 18:32:00,0,False
2016-04-09 18:40:00,46,False
2016-04-09 18:48:00,0,False
2016-04-09 18:56:00,16,False
2016-04-13 18:00:00,40,False
2016-04-13 18:08:00,26,False
2016-04-13 18:16:00,27,False
2016-04-13 18:24:00,26,False
2016-04-13 18:32:00,53,False
2016-04-13 18:40:00,39,False
2016-04-13 18:48:00,26,False
2016-04-13 18:56:00,0,False
2016-04-13 19:04:00,41,False
2016-04-13 19:12:00,54,False
2016-04-13 19:20:00,14,False
2016-04-13 19:28:00,0,False
2016-04-13 19:36:00,27,False
2016-04-13 19:44:00,28,False
2016-04-13 19:52:00,14,False
2016-04-13 20:00:00,72,False
2016-04-13 20:08:00,15,False
2016-04-13 20:16:00,60,False
2016-04-13 20:24:00,47,False
2016-04-13 20:32:00,76,False
2016-04-13 20:40:00,89,False
2016-04-13 20:48:00,47,False
2016-04-13 20:56:00,49,False
2016-04-13 21:04:00,100,False
2016-04-13 21:12:00,68,False
2016-04-13 21:20:00,17,False
2016-04-13 21:28:00,18,False
2016-04-13 21:36:00,55,False
2016-04-13 21:44:00,19,False
2016-04-13 21:52:00,0,False
2016-04-13 22:00:00,20,False
2016-04-13 22:08:00,0,False
2016-04-13 22:16:00,81,False
2016-04-13 22:24:00,21,False
2016-04-13 22:32:00,21,False
2016-04-13 22:40:00,0,False
2016-04-13 22:48:00,22,False
2016-04-13 22:56:00,44,False
2016-04-13 23:04:00,66,False
2016-04-13 23:12:00,0,False
2016-04-13 23:20:00,0,False
2016-04-13 23:28:00,0,False
2016-04-13 23:36:00,0,False
2016-04-13 23:44:00,0,False
2016-04-13 23:52:00,0,False
2016-04-14 00:00:00,23,False
2016-04-17 14:00:00,17,False
2016-04-17 14:08:00,17,False
2016-04-17 14:16:00,0,False
2016-04-17 14:24:00,0,False
2016-04-17 14:32:00,43,False
2016-04-17 14:40:00,0,False
2016-04-17 14:48:00,17,False
2016-04-17 14:56:00,51,False
2016-04-17 15:04:00,25,False
2016-04-17 15:12:00,17,False
2016-04-17 15:20:00,76,False
2016-04-17 15:28:00,51,False
2016-04-17 15:36:00,34,False
2016-04-17 15:44:00,25,False
2016-04-17 15:52:00,50,False
2016-04-17 16:00:00,42,False
2016-04-17 16:08:00,67,False
2016-04-17 16:16:00,42,False
2016-04-17 16:24:00,76,False
2016-04-17 16:32:00,17,False
2016-04-17 16:40:00,34,False
2016-04-17 16:48:00,100,False
2016-04-17 16:56:00,50,False
2016-04-17 17:04:00,34,False
2016-04-17 17:12:00,8,False
2016-04-17 17:20:00,8,False
2016-04-17 17:28:00,8,False
2016-04-17 17:36:00,0,False
2016-04-17 17:44:00,8,False
2016-04-17 17:52:00,25,False
2016-04-17 18:00:00,17,False
2016-04-17 18:08:00,0,False
2016-04-17 18:16:00,34,False
2016-04-17 18:24:00,17,False
2016-04-17 18:32:00,26,False
2016-04-17 18:40:00,0,False
2016-04-17 18:48:00,0,False
2016-04-17 18:56:00,26,False
2016-04-17 19:04:00,26,False
2016-04-17 19:12:00,9,False
2016-04-17 19:20:00,9,False
2016-04-17 19:28:00,18,False
2016-04-17 19:36:00,9,False
2016-04-17 19:44:00,18,False
2016-04-17 19:52:00,18,False
2016-04-17 20:00:00,37,False
2016-04-20 18:00:00,0,False
2016-04-20 18:08:00,24,False
2016-04-20 18:16:00,25,False
2016-04-20 18:24:00,12,False
2016-04-20 18:32:00,0,False
2016-04-20 18:40:00,25,False
2016-04-20 18:48:00,37,False
2016-04-20 18:56:00,25,False
2016-04-20 19:04:00,100,False
2016-04-20 19:12:00,38,False
2016-04-20 19:20:00,25,False
2016-04-20 19:28:00,51,False
2016-04-20 19:36:00,38,False
2016-04-20 19:44:00,64,False
2016-04-20 19:52:00,13,False
2016-04-20 20:00:00,26,False
2016-04-20 20:08:00,27,False
2016-04-20 20:16:00,27,False
2016-04-20 20:24:00,28,False
2016-04-20 20:32:00,70,False
2016-04-20 20:40:00,28,False
2016-04-20 20:48:00,14,False
2016-04-20 20:56:00,30,False
2016-04-20 21:04:00,16,False
2016-04-20 21:12:00,32,False
2016-04-20 21:20:00,0,False
2016-04-20 21:28:00,33,False
2016-04-20 21:36:00,17,False
2016-04-20 21:44:00,52,False
2016-04-20 21:52:00,18,False
2016-04-20 22:00:00,18,False
2016-04-20 22:08:00,0,False
2016-04-20 22:16:00,0,False
2016-04-20 22:24:00,0,False
2016-04-20 22:32:00,20,False
2016-04-20 22:40:00,20,False
2016-04-20 22:48:00,20,False
2016-04-20 22:56:00,41,False
2016-04-20 23:04:00,21,False
2016-04-20 23:12:00,0,False
2016-04-20 23:20:00,21,False
2016-04-20 23:28:00,0,False
2016-04-20 23:36:00,0,False
2016-04-20 23:44:00,21,False
2016-04-20 23:52:00,0,False
2016-04-21 00:00:00,0,False
2016-04-30 13:04:00,0,False
2016-04-30 13:12:00,22,False
2016-04-30 13:20:00,21,False
2016-04-30 13:28:00,21,False
2016-04-30 13:36:00,21,False
2016-04-30 13:44:00,21,False
2016-04-30 13:52:00,21,False
2016-04-30 14:00:00,61,False
2016-04-30 14:08:00,61,False
2016-04-30 14:16:00,20,False
2016-04-30 14:24:00,99,False
2016-04-30 14:32:00,60,False
2016-04-30 14:40:00,40,False
2016-04-30 14:48:00,79,False
2016-04-30 14:56:00,79,False
2016-04-30 15:04:00,59,False
2016-04-30 15:12:00,0,False
2016-04-30 15:20:00,59,False
2016-04-30 15:28:00,99,False
2016-04-30 15:36:00,39,False
2016-04-30 15:44:00,39,False
2016-04-30 15:52:00,39,False
2016-04-30 16:00:00,0,False
2016-04-30 16:08:00,40,False
2016-04-30 16:16:00,60,False
2016-04-30 16:24:00,20,False
2016-04-30 16:32:00,20,False
2016-04-30 16:40:00,100,False
2016-04-30 16:48:00,80,False
2016-04-30 16:56:00,60,False
2016-04-30 17:04:00,20,False
2016-04-30 17:12:00,40,False
2016-04-30 17:20:00,20,False
2016-04-30 17:28:00,41,False
2016-04-30 17:36:00,21,False
2016-04-30 17:44:00,21,False
2016-04-30 17:52:00,41,False
2016-04-30 18:00:00,0,False
2016-04-30 18:08:00,21,False
2016-04-30 18:16:00,0,False
2016-04-30 18:24:00,84,False
2016-04-30 18:32:00,21,False
2016-04-30 18:40:00,43,False
2016-04-30 18:48:00,21,False
2016-04-30 18:56:00,21,False
2016-05-07 13:04:00,65,False
2016-05-07 13:12:00,21,False
2016-05-07 13:20:00,0,False
2016-05-07 13:28:00,21,False
2016-05-07 13:36:00,0,False
2016-05-07 13:44:00,0,False
2016-05-07 13:52:00,21,False
2016-05-07 14:00:00,21,False
2016-05-07 14:08:00,0,False
2016-05-07 14:16:00,40,False
2016-05-07 14:24:00,20,False
2016-05-07 14:32:00,60,False
2016-05-07 14:40:00,40,False
2016-05-07 14:48:00,40,False
2016-05-07 14:56:00,40,False
2016-05-07 15:04:00,60,False
2016-05-07 15:12:00,40,False
2016-05-07 15:20:00,0,False
2016-05-07 15:28:00,100,False
2016-05-07 15:36:00,40,False
2016-05-07 15:44:00,61,False
2016-05-07 15:52:00,80,False
2016-05-07 16:00:00,60,False
2016-05-07 16:08:00,81,False
2016-05-07 16:16:00,60,False
2016-05-07 16:24:00,20,False
2016-05-07 16:32:00,0,False
2016-05-07 16:40:00,41,False
2016-05-07 16:48:00,0,False
2016-05-07 16:56:00,82,False
2016-05-07 17:04:00,41,False
2016-05-07 17:12:00,62,False
2016-05-07 17:20:00,21,False
2016-05-07 17:28:00,62,False
2016-05-07 17:36:00,83,False
2016-05-07 17:44:00,63,False
2016-05-07 17:52:00,21,False
2016-05-07 18:00:00,0,False
2016-05-07 18:08:00,0,False
2016-05-07 18:16:00,21,False
2016-05-07 18:24:00,21,False
2016-05-07 18:32:00,64,False
2016-05-07 18:40:00,65,False
2016-05-07 18:48:00,43,False
2016-05-07 18:56:00,0,False
2016-05-15 13:04:00,54,False
2016-05-15 13:12:00,26,False
2016-05-15 13:20:00,26,False
2016-05-15 13:28:00,26,False
2016-05-15 13:36:00,0,False
2016-05-15 13:44:00,25,False
2016-05-15 13:52:00,0,False
2016-05-15 14:00:00,0,False
2016-05-15 14:08:00,24,False
2016-05-15 14:16:00,24,False
2016-05-15 14:24:00,48,False
2016-05-15 14:32:00,48,False
2016-05-15 14:40:00,24,False
2016-05-15 14:48:00,24,False
2016-05-15 14:56:00,72,False
2016-05-15 15:04:00,72,False
2016-05-15 15:12:00,24,False
2016-05-15 15:20:00,96,False
2016-05-15 15:28:00,96,False
2016-05-15 15:36:00,24,False
2016-05-15 15:44:00,24,False
2016-05-15 15:52:00,47,False
2016-05-15 16:00:00,0,False
2016-05-15 16:08:00,24,False
2016-05-15 16:16:00,72,False
2016-05-15 16:24:00,48,False
2016-05-15 16:32:00,24,False
2016-05-15 16:40:00,73,False
2016-05-15 16:48:00,0,False
2016-05-15 16:56:00,48,False
2016-05-15 17:04:00,24,False
2016-05-15 17:12:00,49,False
2016-05-15 17:20:00,0,False
2016-05-15 17:28:00,24,False
2016-05-15 17:36:00,49,False
2016-05-15 17:44:00,0,False
2016-05-15 17:52:00,49,False
2016-05-15 18:00:00,0,False
2016-05-15 18:08:00,0,False
2016-05-15 18:16:00,74,False
2016-05-15 18:24:00,0,False
2016-05-15 18:32:00,25,False
2016-05-15 18:40:00,100,False
2016-05-15 18:48:00,25,False
2016-05-15 18:56:00,0,False
