date,Leicester City Football Club,isPartial
2016-02-14 12:08:00,25,False
2016-02-14 12:16:00,32,False
2016-02-14 12:24:00,38,False
2016-02-14 12:32:00,47,False
2016-02-14 12:40:00,58,False
2016-02-14 12:48:00,86,False
2016-02-14 12:56:00,73,False
2016-02-14 13:04:00,79,False
2016-02-14 13:12:00,63,False
2016-02-14 13:20:00,89,False
2016-02-14 13:28:00,84,False
2016-02-14 13:36:00,66,False
2016-02-14 13:44:00,100,False
2016-02-14 13:52:00,100,False
2016-02-14 14:00:00,75,False
2016-02-14 14:08:00,54,False
2016-02-14 14:16:00,49,False
2016-02-14 14:24:00,42,False
2016-02-14 14:32:00,33,False
2016-02-14 14:40:00,39,False
2016-02-14 14:48:00,35,False
2016-02-14 14:56:00,31,False
2016-02-14 15:04:00,29,False
2016-02-14 15:12:00,30,False
2016-02-14 15:20:00,22,False
2016-02-14 15:28:00,23,False
2016-02-14 15:36:00,31,False
2016-02-14 15:44:00,20,False
2016-02-14 15:52:00,27,False
2016-02-14 16:00:00,27,False
2016-02-27 13:04:00,6,False
2016-02-27 13:12:00,2,False
2016-02-27 13:20:00,7,False
2016-02-27 13:28:00,5,False
2016-02-27 13:36:00,6,False
2016-02-27 13:44:00,8,False
2016-02-27 13:52:00,13,False
2016-02-27 14:00:00,7,False
2016-02-27 14:08:00,6,False
2016-02-27 14:16:00,9,False
2016-02-27 14:24:00,6,False
2016-02-27 14:32:00,9,False
2016-02-27 14:40:00,15,False
2016-02-27 14:48:00,6,False
2016-02-27 14:56:00,11,False
2016-02-27 15:04:00,21,False
2016-02-27 15:12:00,31,False
2016-02-27 15:20:00,18,False
2016-02-27 15:28:00,24,False
2016-02-27 15:36:00,41,False
2016-02-27 15:44:00,28,False
2016-02-27 15:52:00,26,False
2016-02-27 16:00:00,23,False
2016-02-27 16:08:00,38,False
2016-02-27 16:16:00,36,False
2016-02-27 16:24:00,38,False
2016-02-27 16:32:00,39,False
2016-02-27 16:40:00,50,False
2016-02-27 16:48:00,100,False
2016-02-27 16:56:00,71,False
2016-02-27 17:04:00,29,False
2016-02-27 17:12:00,37,False
2016-02-27 17:20:00,31,False
2016-02-27 17:28:00,37,False
2016-02-27 17:36:00,26,False
2016-02-27 17:44:00,36,False
2016-02-27 17:52:00,23,False
2016-02-27 18:00:00,26,False
2016-02-27 18:08:00,17,False
2016-02-27 18:16:00,13,False
2016-02-27 18:24:00,22,False
2016-02-27 18:32:00,14,False
2016-02-27 18:40:00,12,False
2016-02-27 18:48:00,15,False
2016-02-27 18:56:00,14,False
2016-03-01 17:04:00,7,False
2016-03-01 17:12:00,6,False
2016-03-01 17:20:00,8,False
2016-03-01 17:28:00,10,False
2016-03-01 17:36:00,9,False
2016-03-01 17:44:00,3,False
2016-03-01 17:52:00,7,False
2016-03-01 18:00:00,12,False
2016-03-01 18:08:00,9,False
2016-03-01 18:16:00,1,False
2016-03-01 18:24:00,6,False
2016-03-01 18:32:00,5,False
2016-03-01 18:40:00,8,False
2016-03-01 18:48:00,7,False
2016-03-01 18:56:00,12,False
2016-03-01 19:04:00,14,False
2016-03-01 19:12:00,11,False
2016-03-01 19:20:00,7,False
2016-03-01 19:28:00,13,False
2016-03-01 19:36:00,18,False
2016-03-01 19:44:00,36,False
2016-03-01 19:52:00,48,False
2016-03-01 20:00:00,48,False
2016-03-01 20:08:00,56,False
2016-03-01 20:16:00,76,False
2016-03-01 20:24:00,76,False
2016-03-01 20:32:00,91,False
2016-03-01 20:40:00,91,False
2016-03-01 20:48:00,89,False
2016-03-01 20:56:00,95,False
2016-03-01 21:04:00,74,False
2016-03-01 21:12:00,100,False
2016-03-01 21:20:00,80,False
2016-03-01 21:28:00,78,False
2016-03-01 21:36:00,81,False
2016-03-01 21:44:00,59,False
2016-03-01 21:52:00,49,False
2016-03-01 22:00:00,38,False
2016-03-01 22:08:00,33,False
2016-03-01 22:16:00,20,False
2016-03-01 22:24:00,29,False
2016-03-01 22:32:00,15,False
2016-03-01 22:40:00,28,False
2016-03-01 22:48:00,20,False
2016-03-01 22:56:00,26,False
2016-03-05 15:04:00,13,False
2016-03-05 15:12:00,8,False
2016-03-05 15:20:00,5,False
2016-03-05 15:28:00,11,False
2016-03-05 15:36:00,7,False
2016-03-05 15:44:00,10,False
2016-03-05 15:52:00,13,False
2016-03-05 16:00:00,13,False
2016-03-05 16:08:00,9,False
2016-03-05 16:16:00,18,False
2016-03-05 16:24:00,12,False
2016-03-05 16:32:00,13,False
2016-03-05 16:40:00,9,False
2016-03-05 16:48:00,11,False
2016-03-05 16:56:00,22,False
2016-03-05 17:04:00,16,False
2016-03-05 17:12:00,21,False
2016-03-05 17:20:00,20,False
2016-03-05 17:28:00,25,False
2016-03-05 17:36:00,38,False
2016-03-05 17:44:00,31,False
2016-03-05 17:52:00,33,False
2016-03-05 18:00:00,43,False
2016-03-05 18:08:00,38,False
2016-03-05 18:16:00,42,False
2016-03-05 18:24:00,43,False
2016-03-05 18:32:00,56,False
2016-03-05 18:40:00,77,False
2016-03-05 18:48:00,80,False
2016-03-05 18:56:00,75,False
2016-03-05 19:04:00,81,False
2016-03-05 19:12:00,87,False
2016-03-05 19:20:00,100,False
2016-03-05 19:28:00,61,False
2016-03-05 19:36:00,64,False
2016-03-05 19:44:00,59,False
2016-03-05 19:52:00,45,False
2016-03-05 20:00:00,44,False
2016-03-05 20:08:00,41,False
2016-03-05 20:16:00,34,False
2016-03-05 20:24:00,27,False
2016-03-05 20:32:00,28,False
2016-03-05 20:40:00,29,False
2016-03-05 20:48:00,29,False
2016-03-05 20:56:00,28,False
2016-03-14 18:00:00,6,False
2016-03-14 18:08:00,10,False
2016-03-14 18:16:00,7,False
2016-03-14 18:24:00,7,False
2016-03-14 18:32:00,4,False
2016-03-14 18:40:00,11,False
2016-03-14 18:48:00,7,False
2016-03-14 18:56:00,6,False
2016-03-14 19:04:00,8,False
2016-03-14 19:12:00,7,False
2016-03-14 19:20:00,6,False
2016-03-14 19:28:00,12,False
2016-03-14 19:36:00,6,False
2016-03-14 19:44:00,21,False
2016-03-14 19:52:00,19,False
2016-03-14 20:00:00,27,False
2016-03-14 20:08:00,31,False
2016-03-14 20:16:00,32,False
2016-03-14 20:24:00,82,False
2016-03-14 20:32:00,76,False
2016-03-14 20:40:00,64,False
2016-03-14 20:48:00,60,False
2016-03-14 20:56:00,59,False
2016-03-14 21:04:00,67,False
2016-03-14 21:12:00,66,False
2016-03-14 21:20:00,55,False
2016-03-14 21:28:00,83,False
2016-03-14 21:36:00,68,False
2016-03-14 21:44:00,100,False
2016-03-14 21:52:00,83,False
2016-03-14 22:00:00,65,False
2016-03-14 22:08:00,47,False
2016-03-14 22:16:00,40,False
2016-03-14 22:24:00,45,False
2016-03-14 22:32:00,33,False
2016-03-14 22:40:00,33,False
2016-03-14 22:48:00,27,False
2016-03-14 22:56:00,26,False
2016-03-14 23:04:00,23,False
2016-03-14 23:12:00,36,False
2016-03-14 23:20:00,22,False
2016-03-14 23:28:00,18,False
2016-03-14 23:36:00,15,False
2016-03-14 23:44:00,24,False
2016-03-14 23:52:00,21,False
2016-03-15 00:00:00,15,False
2016-03-19 13:04:00,6,False
2016-03-19 13:12:00,6,False
2016-03-19 13:20:00,7,False
2016-03-19 13:28:00,6,False
2016-03-19 13:36:00,6,False
2016-03-19 13:44:00,12,False
2016-03-19 13:52:00,10,False
2016-03-19 14:00:00,10,False
2016-03-19 14:08:00,9,False
2016-03-19 14:16:00,9,False
2016-03-19 14:24:00,11,False
2016-03-19 14:32:00,14,False
2016-03-19 14:40:00,15,False
2016-03-19 14:48:00,15,False
2016-03-19 14:56:00,24,False
2016-03-19 15:04:00,38,False
2016-03-19 15:12:00,34,False
2016-03-19 15:20:00,44,False
2016-03-19 15:28:00,51,False
2016-03-19 15:36:00,83,False
2016-03-19 15:44:00,77,False
2016-03-19 15:52:00,67,False
2016-03-19 16:00:00,62,False
2016-03-19 16:08:00,77,False
2016-03-19 16:16:00,68,False
2016-03-19 16:24:00,92,False
2016-03-19 16:32:00,81,False
2016-03-19 16:40:00,75,False
2016-03-19 16:48:00,100,False
2016-03-19 16:56:00,82,False
2016-03-19 17:04:00,51,False
2016-03-19 17:12:00,57,False
2016-03-19 17:20:00,44,False
2016-03-19 17:28:00,50,False
2016-03-19 17:36:00,52,False
2016-03-19 17:44:00,41,False
2016-03-19 17:52:00,25,False
2016-03-19 18:00:00,34,False
2016-03-19 18:08:00,30,False
2016-03-19 18:16:00,36,False
2016-03-19 18:24:00,27,False
2016-03-19 18:32:00,25,False
2016-03-19 18:40:00,31,False
2016-03-19 18:48:00,26,False
2016-03-19 18:56:00,21,False
2016-04-03 11:04:00,7,False
2016-04-03 11:12:00,11,False
2016-04-03 11:20:00,6,False
2016-04-03 11:28:00,9,False
2016-04-03 11:36:00,9,False
2016-04-03 11:44:00,8,False
2016-04-03 11:52:00,11,False
2016-04-03 12:00:00,11,False
2016-04-03 12:08:00,16,False
2016-04-03 12:16:00,21,False
2016-04-03 12:24:00,41,False
2016-04-03 12:32:00,39,False
2016-04-03 12:40:00,37,False
2016-04-03 12:48:00,33,False
2016-04-03 12:56:00,68,False
2016-04-03 13:04:00,78,False
2016-04-03 13:12:00,94,False
2016-04-03 13:20:00,56,False
2016-04-03 13:28:00,47,False
2016-04-03 13:36:00,60,False
2016-04-03 13:44:00,61,False
2016-04-03 13:52:00,57,False
2016-04-03 14:00:00,51,False
2016-04-03 14:08:00,61,False
2016-04-03 14:16:00,81,False
2016-04-03 14:24:00,100,False
2016-04-03 14:32:00,60,False
2016-04-03 14:40:00,49,False
2016-04-03 14:48:00,36,False
2016-04-03 14:56:00,38,False
2016-04-03 15:04:00,35,False
2016-04-03 15:12:00,43,False
2016-04-03 15:20:00,37,False
2016-04-03 15:28:00,27,False
2016-04-03 15:36:00,25,False
2016-04-03 15:44:00,19,False
2016-04-03 15:52:00,29,False
2016-04-03 16:00:00,35,False
2016-04-03 16:08:00,25,False
2016-04-03 16:16:00,24,False
2016-04-03 16:24:00,17,False
2016-04-03 16:32:00,17,False
2016-04-03 16:40:00,17,False
2016-04-03 16:48:00,22,False
2016-04-03 16:56:00,20,False
2016-04-10 11:04:00,5,False
2016-04-10 11:12:00,7,False
2016-04-10 11:20:00,7,False
2016-04-10 11:28:00,4,False
2016-04-10 11:36:00,6,False
2016-04-10 11:44:00,3,False
2016-04-10 11:52:00,6,False
2016-04-10 12:00:00,8,False
2016-04-10 12:08:00,8,False
2016-04-10 12:16:00,10,False
2016-04-10 12:24:00,9,False
2016-04-10 12:32:00,25,False
2016-04-10 12:40:00,28,False
2016-04-10 12:48:00,32,False
2016-04-10 12:56:00,30,False
2016-04-10 13:04:00,30,False
2016-04-10 13:12:00,29,False
2016-04-10 13:20:00,28,False
2016-04-10 13:28:00,36,False
2016-04-10 13:36:00,44,False
2016-04-10 13:44:00,41,False
2016-04-10 13:52:00,69,False
2016-04-10 14:00:00,77,False
2016-04-10 14:08:00,71,False
2016-04-10 14:16:00,72,False
2016-04-10 14:24:00,100,False
2016-04-10 14:32:00,81,False
2016-04-10 14:40:00,57,False
2016-04-10 14:48:00,47,False
2016-04-10 14:56:00,47,False
2016-04-10 15:04:00,37,False
2016-04-10 15:12:00,33,False
2016-04-10 15:20:00,37,False
2016-04-10 15:28:00,31,False
2016-04-10 15:36:00,30,False
2016-04-10 15:44:00,29,False
2016-04-10 15:52:00,28,False
2016-04-10 16:00:00,20,False
2016-04-10 16:08:00,25,False
2016-04-10 16:16:00,24,False
2016-04-10 16:24:00,18,False
2016-04-10 16:32:00,18,False
2016-04-10 16:40:00,22,False
2016-04-10 16:48:00,19,False
2016-04-10 16:56:00,23,False
2016-04-17 11:04:00,5,False
2016-04-17 11:12:00,5,False
2016-04-17 11:20:00,5,False
2016-04-17 11:28:00,5,False
2016-04-17 11:36:00,10,False
2016-04-17 11:44:00,5,False
2016-04-17 11:52:00,8,False
2016-04-17 12:00:00,16,False
2016-04-17 12:08:00,13,False
2016-04-17 12:16:00,17,False
2016-04-17 12:24:00,23,False
2016-04-17 12:32:00,27,False
2016-04-17 12:40:00,40,False
2016-04-17 12:48:00,72,False
2016-04-17 12:56:00,79,False
2016-04-17 13:04:00,60,False
2016-04-17 13:12:00,58,False
2016-04-17 13:20:00,56,False
2016-04-17 13:28:00,51,False
2016-04-17 13:36:00,49,False
2016-04-17 13:44:00,60,False
2016-04-17 13:52:00,68,False
2016-04-17 14:00:00,76,False
2016-04-17 14:08:00,87,False
2016-04-17 14:16:00,100,False
2016-04-17 14:24:00,99,False
2016-04-17 14:32:00,67,False
2016-04-17 14:40:00,59,False
2016-04-17 14:48:00,55,False
2016-04-17 14:56:00,47,False
2016-04-17 15:04:00,37,False
2016-04-17 15:12:00,36,False
2016-04-17 15:20:00,33,False
2016-04-17 15:28:00,33,False
2016-04-17 15:36:00,24,False
2016-04-17 15:44:00,28,False
2016-04-17 15:52:00,28,False
2016-04-17 16:00:00,23,False
2016-04-17 16:08:00,21,False
2016-04-17 16:16:00,23,False
2016-04-17 16:24:00,23,False
2016-04-17 16:32:00,19,False
2016-04-17 16:40:00,17,False
2016-04-17 16:48:00,19,False
2016-04-17 16:56:00,17,False
2016-04-24 14:00:00,7,False
2016-04-24 14:08:00,7,False
2016-04-24 14:16:00,6,False
2016-04-24 14:24:00,6,False
2016-04-24 14:32:00,8,False
2016-04-24 14:40:00,11,False
2016-04-24 14:48:00,11,False
2016-04-24 14:56:00,14,False
2016-04-24 15:04:00,17,False
2016-04-24 15:12:00,30,False
2016-04-24 15:20:00,45,False
2016-04-24 15:28:00,83,False
2016-04-24 15:36:00,76,False
2016-04-24 15:44:00,89,False
2016-04-24 15:52:00,87,False
2016-04-24 16:00:00,82,False
2016-04-24 16:08:00,70,False
2016-04-24 16:16:00,69,False
2016-04-24 16:24:00,78,False
2016-04-24 16:32:00,90,False
2016-04-24 16:40:00,88,False
2016-04-24 16:48:00,80,False
2016-04-24 16:56:00,100,False
2016-04-24 17:04:00,91,False
2016-04-24 17:12:00,68,False
2016-04-24 17:20:00,59,False
2016-04-24 17:28:00,42,False
2016-04-24 17:36:00,40,False
2016-04-24 17:44:00,39,False
2016-04-24 17:52:00,31,False
2016-04-24 18:00:00,34,False
2016-04-24 18:08:00,30,False
2016-04-24 18:16:00,27,False
2016-04-24 18:24:00,26,False
2016-04-24 18:32:00,24,False
2016-04-24 18:40:00,24,False
2016-04-24 18:48:00,20,False
2016-04-24 18:56:00,18,False
2016-04-24 19:04:00,22,False
2016-04-24 19:12:00,23,False
2016-04-24 19:20:00,18,False
2016-04-24 19:28:00,26,False
2016-04-24 19:36:00,15,False
2016-04-24 19:44:00,17,False
2016-04-24 19:52:00,22,False
2016-04-24 20:00:00,16,False
2016-05-01 12:00:00,12,False
2016-05-01 12:08:00,14,False
2016-05-01 12:16:00,14,False
2016-05-01 12:24:00,17,False
2016-05-01 12:32:00,14,False
2016-05-01 12:40:00,21,False
2016-05-01 12:48:00,20,False
2016-05-01 12:56:00,24,False
2016-05-01 13:04:00,47,False
2016-05-01 13:12:00,67,False
2016-05-01 13:20:00,89,False
2016-05-01 13:28:00,95,False
2016-05-01 13:36:00,90,False
2016-05-01 13:44:00,77,False
2016-05-01 13:52:00,75,False
2016-05-01 14:00:00,70,False
2016-05-01 14:08:00,69,False
2016-05-01 14:16:00,89,False
2016-05-01 14:24:00,89,False
2016-05-01 14:32:00,94,False
2016-05-01 14:40:00,86,False
2016-05-01 14:48:00,100,False
2016-05-01 14:56:00,96,False
2016-05-01 15:04:00,67,False
2016-05-01 15:12:00,52,False
2016-05-01 15:20:00,41,False
2016-05-01 15:28:00,42,False
2016-05-01 15:36:00,34,False
2016-05-01 15:44:00,35,False
2016-05-01 15:52:00,27,False
2016-05-01 16:00:00,26,False
2016-05-01 16:08:00,30,False
2016-05-01 16:16:00,23,False
2016-05-01 16:24:00,18,False
2016-05-01 16:32:00,20,False
2016-05-01 16:40:00,19,False
2016-05-01 16:48:00,16,False
2016-05-01 16:56:00,19,False
2016-05-01 17:04:00,15,False
2016-05-01 17:12:00,15,False
2016-05-01 17:20:00,16,False
2016-05-01 17:28:00,16,False
2016-05-01 17:36:00,10,False
2016-05-01 17:44:00,12,False
2016-05-01 17:52:00,13,False
2016-05-01 18:00:00,11,False
2016-05-07 15:04:00,10,False
2016-05-07 15:12:00,8,False
2016-05-07 15:20:00,9,False
2016-05-07 15:28:00,10,False
2016-05-07 15:36:00,11,False
2016-05-07 15:44:00,9,False
2016-05-07 15:52:00,11,False
2016-05-07 16:00:00,12,False
2016-05-07 16:08:00,16,False
2016-05-07 16:16:00,23,False
2016-05-07 16:24:00,28,False
2016-05-07 16:32:00,53,False
2016-05-07 16:40:00,79,False
2016-05-07 16:48:00,78,False
2016-05-07 16:56:00,72,False
2016-05-07 17:04:00,100,False
2016-05-07 17:12:00,84,False
2016-05-07 17:20:00,70,False
2016-05-07 17:28:00,68,False
2016-05-07 17:36:00,64,False
2016-05-07 17:44:00,59,False
2016-05-07 17:52:00,92,False
2016-05-07 18:00:00,85,False
2016-05-07 18:08:00,76,False
2016-05-07 18:16:00,72,False
2016-05-07 18:24:00,73,False
2016-05-07 18:32:00,73,False
2016-05-07 18:40:00,98,False
2016-05-07 18:48:00,92,False
2016-05-07 18:56:00,61,False
2016-05-07 19:04:00,50,False
2016-05-07 19:12:00,35,False
2016-05-07 19:20:00,39,False
2016-05-07 19:28:00,30,False
2016-05-07 19:36:00,26,False
2016-05-07 19:44:00,28,False
2016-05-07 19:52:00,28,False
2016-05-07 20:00:00,21,False
2016-05-07 20:08:00,25,False
2016-05-07 20:16:00,24,False
2016-05-07 20:24:00,22,False
2016-05-07 20:32:00,28,False
2016-05-07 20:40:00,20,False
2016-05-07 20:48:00,19,False
2016-05-07 20:56:00,24,False
2016-05-15 13:04:00,8,False
2016-05-15 13:12:00,7,False
2016-05-15 13:20:00,9,False
2016-05-15 13:28:00,12,False
2016-05-15 13:36:00,13,False
2016-05-15 13:44:00,12,False
2016-05-15 13:52:00,12,False
2016-05-15 14:00:00,21,False
2016-05-15 14:08:00,31,False
2016-05-15 14:16:00,37,False
2016-05-15 14:24:00,34,False
2016-05-15 14:32:00,40,False
2016-05-15 14:40:00,24,False
2016-05-15 14:48:00,33,False
2016-05-15 14:56:00,31,False
2016-05-15 15:04:00,39,False
2016-05-15 15:12:00,35,False
2016-05-15 15:20:00,52,False
2016-05-15 15:28:00,70,False
2016-05-15 15:36:00,67,False
2016-05-15 15:44:00,100,False
2016-05-15 15:52:00,82,False
2016-05-15 16:00:00,71,False
2016-05-15 16:08:00,68,False
2016-05-15 16:16:00,53,False
2016-05-15 16:24:00,50,False
2016-05-15 16:32:00,42,False
2016-05-15 16:40:00,50,False
2016-05-15 16:48:00,47,False
2016-05-15 16:56:00,38,False
2016-05-15 17:04:00,40,False
2016-05-15 17:12:00,28,False
2016-05-15 17:20:00,30,False
2016-05-15 17:28:00,19,False
2016-05-15 17:36:00,28,False
2016-05-15 17:44:00,26,False
2016-05-15 17:52:00,33,False
2016-05-15 18:00:00,22,False
2016-05-15 18:08:00,28,False
2016-05-15 18:16:00,21,False
2016-05-15 18:24:00,24,False
2016-05-15 18:32:00,20,False
2016-05-15 18:40:00,19,False
2016-05-15 18:48:00,23,False
2016-05-15 18:56:00,18,False
