date,Newcastle United Football Club,isPartial
2015-11-21 16:56:00,33,False
2015-11-21 17:04:00,0,False
2015-11-21 17:12:00,33,False
2015-11-21 17:20:00,33,False
2015-11-21 17:28:00,33,False
2015-11-21 17:36:00,34,False
2015-11-21 17:44:00,0,False
2015-11-21 17:52:00,0,False
2015-11-21 18:00:00,0,False
2015-11-21 18:08:00,34,False
2015-11-21 18:16:00,34,False
2015-11-21 18:24:00,0,False
2015-11-21 18:32:00,36,False
2015-11-21 18:40:00,36,False
2015-11-21 18:48:00,0,False
2015-11-21 18:56:00,0,False
2015-11-28 13:04:00,0,False
2015-11-28 13:12:00,0,False
2015-11-28 13:20:00,0,False
2015-11-28 13:28:00,0,False
2015-11-28 13:36:00,0,False
2015-11-28 13:44:00,0,False
2015-11-28 13:52:00,50,False
2015-11-28 14:00:00,0,False
2015-11-28 14:08:00,0,False
2015-11-28 14:16:00,0,False
2015-11-28 14:24:00,0,False
2015-11-28 14:32:00,48,False
2015-11-28 14:40:00,96,False
2015-11-28 14:48:00,48,False
2015-11-28 14:56:00,0,False
2015-11-28 15:04:00,95,False
2015-11-28 15:12:00,0,False
2015-11-28 15:20:00,47,False
2015-11-28 15:28:00,47,False
2015-11-28 15:36:00,0,False
2015-11-28 15:44:00,0,False
2015-11-28 15:52:00,0,False
2015-11-28 16:00:00,46,False
2015-11-28 16:08:00,46,False
2015-11-28 16:16:00,0,False
2015-11-28 16:24:00,0,False
2015-11-28 16:32:00,46,False
2015-11-28 16:40:00,46,False
2015-11-28 16:48:00,0,False
2015-11-28 16:56:00,46,False
2015-11-28 17:04:00,46,False
2015-11-28 17:12:00,46,False
2015-11-28 17:20:00,46,False
2015-11-28 17:28:00,47,False
2015-11-28 17:36:00,0,False
2015-11-28 17:44:00,0,False
2015-11-28 17:52:00,0,False
2015-11-28 18:00:00,0,False
2015-11-28 18:08:00,0,False
2015-11-28 18:16:00,0,False
2015-11-28 18:24:00,0,False
2015-11-28 18:32:00,0,False
2015-11-28 18:40:00,0,False
2015-11-28 18:48:00,0,False
2015-11-28 18:56:00,100,False
2015-12-06 14:00:00,0,False
2015-12-06 14:08:00,54,False
2015-12-06 14:16:00,0,False
2015-12-06 14:24:00,0,False
2015-12-06 14:32:00,27,False
2015-12-06 14:40:00,0,False
2015-12-06 14:48:00,0,False
2015-12-06 14:56:00,0,False
2015-12-06 15:04:00,0,False
2015-12-06 15:12:00,26,False
2015-12-06 15:20:00,0,False
2015-12-06 15:28:00,0,False
2015-12-06 15:36:00,0,False
2015-12-06 15:44:00,0,False
2015-12-06 15:52:00,0,False
2015-12-06 16:00:00,0,False
2015-12-06 16:08:00,0,False
2015-12-06 16:16:00,51,False
2015-12-06 16:24:00,25,False
2015-12-06 16:32:00,0,False
2015-12-06 16:40:00,25,False
2015-12-06 16:48:00,100,False
2015-12-06 16:56:00,25,False
2015-12-06 17:04:00,25,False
2015-12-06 17:12:00,0,False
2015-12-06 17:20:00,25,False
2015-12-06 17:28:00,76,False
2015-12-06 17:36:00,25,False
2015-12-06 17:44:00,25,False
2015-12-06 17:52:00,50,False
2015-12-06 18:00:00,0,False
2015-12-06 18:08:00,0,False
2015-12-06 18:16:00,0,False
2015-12-06 18:24:00,0,False
2015-12-06 18:32:00,0,False
2015-12-06 18:40:00,0,False
2015-12-06 18:48:00,0,False
2015-12-06 18:56:00,0,False
2015-12-06 19:04:00,0,False
2015-12-06 19:12:00,0,False
2015-12-06 19:20:00,0,False
2015-12-06 19:28:00,26,False
2015-12-06 19:36:00,0,False
2015-12-06 19:44:00,0,False
2015-12-06 19:52:00,0,False
2015-12-06 20:00:00,0,False
2015-12-13 14:00:00,0,False
2015-12-13 14:08:00,0,False
2015-12-13 14:16:00,35,False
2015-12-13 14:24:00,0,False
2015-12-13 14:32:00,0,False
2015-12-13 14:40:00,0,False
2015-12-13 14:48:00,0,False
2015-12-13 14:56:00,0,False
2015-12-13 15:04:00,0,False
2015-12-13 15:12:00,0,False
2015-12-13 15:20:00,34,False
2015-12-13 15:28:00,0,False
2015-12-13 15:36:00,0,False
2015-12-13 15:44:00,0,False
2015-12-13 15:52:00,33,False
2015-12-13 16:00:00,0,False
2015-12-13 16:08:00,0,False
2015-12-13 16:16:00,33,False
2015-12-13 16:24:00,0,False
2015-12-13 16:32:00,0,False
2015-12-13 16:40:00,0,False
2015-12-13 16:48:00,33,False
2015-12-13 16:56:00,0,False
2015-12-13 17:04:00,0,False
2015-12-13 17:12:00,0,False
2015-12-13 17:20:00,66,False
2015-12-13 17:28:00,33,False
2015-12-13 17:36:00,0,False
2015-12-13 17:44:00,66,False
2015-12-13 17:52:00,65,False
2015-12-13 18:00:00,33,False
2015-12-13 18:08:00,0,False
2015-12-13 18:16:00,33,False
2015-12-13 18:24:00,0,False
2015-12-13 18:32:00,0,False
2015-12-13 18:40:00,33,False
2015-12-13 18:48:00,0,False
2015-12-13 18:56:00,100,False
2015-12-13 19:04:00,0,False
2015-12-13 19:12:00,33,False
2015-12-13 19:20:00,34,False
2015-12-13 19:28:00,0,False
2015-12-13 19:36:00,0,False
2015-12-13 19:44:00,0,False
2015-12-13 19:52:00,0,False
2015-12-13 20:00:00,0,False
2015-12-19 15:04:00,31,False
2015-12-19 15:12:00,15,False
2015-12-19 15:20:00,0,False
2015-12-19 15:28:00,31,False
2015-12-19 15:36:00,15,False
2015-12-19 15:44:00,0,False
2015-12-19 15:52:00,30,False
2015-12-19 16:00:00,0,False
2015-12-19 16:08:00,0,False
2015-12-19 16:16:00,46,False
2015-12-19 16:24:00,0,False
2015-12-19 16:32:00,31,False
2015-12-19 16:40:00,0,False
2015-12-19 16:48:00,0,False
2015-12-19 16:56:00,15,False
2015-12-19 17:04:00,46,False
2015-12-19 17:12:00,15,False
2015-12-19 17:20:00,31,False
2015-12-19 17:28:00,31,False
2015-12-19 17:36:00,78,False
2015-12-19 17:44:00,31,False
2015-12-19 17:52:00,31,False
2015-12-19 18:00:00,16,False
2015-12-19 18:08:00,80,False
2015-12-19 18:16:00,16,False
2015-12-19 18:24:00,16,False
2015-12-19 18:32:00,49,False
2015-12-19 18:40:00,33,False
2015-12-19 18:48:00,16,False
2015-12-19 18:56:00,49,False
2015-12-19 19:04:00,100,False
2015-12-19 19:12:00,50,False
2015-12-19 19:20:00,34,False
2015-12-19 19:28:00,67,False
2015-12-19 19:36:00,34,False
2015-12-19 19:44:00,51,False
2015-12-19 19:52:00,17,False
2015-12-19 20:00:00,17,False
2015-12-19 20:08:00,17,False
2015-12-19 20:16:00,18,False
2015-12-19 20:24:00,0,False
2015-12-19 20:32:00,18,False
2015-12-19 20:40:00,71,False
2015-12-19 20:48:00,54,False
2015-12-19 20:56:00,18,False
2015-12-26 15:04:00,0,False
2015-12-26 15:12:00,11,False
2015-12-26 15:20:00,0,False
2015-12-26 15:28:00,0,False
2015-12-26 15:36:00,0,False
2015-12-26 15:44:00,11,False
2015-12-26 15:52:00,11,False
2015-12-26 16:00:00,11,False
2015-12-26 16:08:00,22,False
2015-12-26 16:16:00,11,False
2015-12-26 16:24:00,32,False
2015-12-26 16:32:00,11,False
2015-12-26 16:40:00,11,False
2015-12-26 16:48:00,11,False
2015-12-26 16:56:00,11,False
2015-12-26 17:04:00,21,False
2015-12-26 17:12:00,11,False
2015-12-26 17:20:00,11,False
2015-12-26 17:28:00,22,False
2015-12-26 17:36:00,33,False
2015-12-26 17:44:00,11,False
2015-12-26 17:52:00,11,False
2015-12-26 18:00:00,33,False
2015-12-26 18:08:00,100,False
2015-12-26 18:16:00,33,False
2015-12-26 18:24:00,34,False
2015-12-26 18:32:00,22,False
2015-12-26 18:40:00,68,False
2015-12-26 18:48:00,0,False
2015-12-26 18:56:00,34,False
2015-12-26 19:04:00,46,False
2015-12-26 19:12:00,35,False
2015-12-26 19:20:00,46,False
2015-12-26 19:28:00,35,False
2015-12-26 19:36:00,0,False
2015-12-26 19:44:00,12,False
2015-12-26 19:52:00,47,False
2015-12-26 20:00:00,36,False
2015-12-26 20:08:00,0,False
2015-12-26 20:16:00,36,False
2015-12-26 20:24:00,0,False
2015-12-26 20:32:00,12,False
2015-12-26 20:40:00,36,False
2015-12-26 20:48:00,24,False
2015-12-26 20:56:00,12,False
2015-12-28 13:04:00,0,False
2015-12-28 13:12:00,0,False
2015-12-28 13:20:00,0,False
2015-12-28 13:28:00,0,False
2015-12-28 13:36:00,0,False
2015-12-28 13:44:00,0,False
2015-12-28 13:52:00,43,False
2015-12-28 14:00:00,0,False
2015-12-28 14:08:00,21,False
2015-12-28 14:16:00,0,False
2015-12-28 14:24:00,21,False
2015-12-28 14:32:00,21,False
2015-12-28 14:40:00,0,False
2015-12-28 14:48:00,0,False
2015-12-28 14:56:00,21,False
2015-12-28 15:04:00,41,False
2015-12-28 15:12:00,20,False
2015-12-28 15:20:00,61,False
2015-12-28 15:28:00,40,False
2015-12-28 15:36:00,20,False
2015-12-28 15:44:00,60,False
2015-12-28 15:52:00,20,False
2015-12-28 16:00:00,60,False
2015-12-28 16:08:00,80,False
2015-12-28 16:16:00,40,False
2015-12-28 16:24:00,100,False
2015-12-28 16:32:00,20,False
2015-12-28 16:40:00,40,False
2015-12-28 16:48:00,20,False
2015-12-28 16:56:00,40,False
2015-12-28 17:04:00,60,False
2015-12-28 17:12:00,60,False
2015-12-28 17:20:00,40,False
2015-12-28 17:28:00,0,False
2015-12-28 17:36:00,0,False
2015-12-28 17:44:00,0,False
2015-12-28 17:52:00,20,False
2015-12-28 18:00:00,0,False
2015-12-28 18:08:00,21,False
2015-12-28 18:16:00,0,False
2015-12-28 18:24:00,0,False
2015-12-28 18:32:00,21,False
2015-12-28 18:40:00,0,False
2015-12-28 18:48:00,21,False
2015-12-28 18:56:00,21,False
2016-01-02 13:04:00,0,False
2016-01-02 13:12:00,53,False
2016-01-02 13:20:00,0,False
2016-01-02 13:28:00,0,False
2016-01-02 13:36:00,0,False
2016-01-02 13:44:00,0,False
2016-01-02 13:52:00,25,False
2016-01-02 14:00:00,0,False
2016-01-02 14:08:00,100,False
2016-01-02 14:16:00,0,False
2016-01-02 14:24:00,49,False
2016-01-02 14:32:00,49,False
2016-01-02 14:40:00,24,False
2016-01-02 14:48:00,0,False
2016-01-02 14:56:00,71,False
2016-01-02 15:04:00,95,False
2016-01-02 15:12:00,47,False
2016-01-02 15:20:00,23,False
2016-01-02 15:28:00,47,False
2016-01-02 15:36:00,23,False
2016-01-02 15:44:00,91,False
2016-01-02 15:52:00,69,False
2016-01-02 16:00:00,46,False
2016-01-02 16:08:00,46,False
2016-01-02 16:16:00,0,False
2016-01-02 16:24:00,46,False
2016-01-02 16:32:00,23,False
2016-01-02 16:40:00,69,False
2016-01-02 16:48:00,68,False
2016-01-02 16:56:00,45,False
2016-01-02 17:04:00,92,False
2016-01-02 17:12:00,23,False
2016-01-02 17:20:00,23,False
2016-01-02 17:28:00,0,False
2016-01-02 17:36:00,47,False
2016-01-02 17:44:00,23,False
2016-01-02 17:52:00,23,False
2016-01-02 18:00:00,24,False
2016-01-02 18:08:00,48,False
2016-01-02 18:16:00,0,False
2016-01-02 18:24:00,24,False
2016-01-02 18:32:00,48,False
2016-01-02 18:40:00,48,False
2016-01-02 18:48:00,0,False
2016-01-02 18:56:00,49,False
2016-01-12 17:04:00,20,False
2016-01-12 17:12:00,0,False
2016-01-12 17:20:00,40,False
2016-01-12 17:28:00,10,False
2016-01-12 17:36:00,10,False
2016-01-12 17:44:00,10,False
2016-01-12 17:52:00,31,False
2016-01-12 18:00:00,21,False
2016-01-12 18:08:00,0,False
2016-01-12 18:16:00,21,False
2016-01-12 18:24:00,10,False
2016-01-12 18:32:00,21,False
2016-01-12 18:40:00,10,False
2016-01-12 18:48:00,31,False
2016-01-12 18:56:00,11,False
2016-01-12 19:04:00,11,False
2016-01-12 19:12:00,11,False
2016-01-12 19:20:00,21,False
2016-01-12 19:28:00,0,False
2016-01-12 19:36:00,11,False
2016-01-12 19:44:00,11,False
2016-01-12 19:52:00,54,False
2016-01-12 20:00:00,87,False
2016-01-12 20:08:00,88,False
2016-01-12 20:16:00,50,False
2016-01-12 20:24:00,66,False
2016-01-12 20:32:00,100,False
2016-01-12 20:40:00,22,False
2016-01-12 20:48:00,68,False
2016-01-12 20:56:00,11,False
2016-01-12 21:04:00,23,False
2016-01-12 21:12:00,82,False
2016-01-12 21:20:00,83,False
2016-01-12 21:28:00,60,False
2016-01-12 21:36:00,49,False
2016-01-12 21:44:00,62,False
2016-01-12 21:52:00,44,False
2016-01-12 22:00:00,65,False
2016-01-12 22:08:00,13,False
2016-01-12 22:16:00,27,False
2016-01-12 22:24:00,28,False
2016-01-12 22:32:00,70,False
2016-01-12 22:40:00,72,False
2016-01-12 22:48:00,0,False
2016-01-12 22:56:00,60,False
2016-01-16 13:04:00,10,False
2016-01-16 13:12:00,0,False
2016-01-16 13:20:00,10,False
2016-01-16 13:28:00,10,False
2016-01-16 13:36:00,10,False
2016-01-16 13:44:00,10,False
2016-01-16 13:52:00,29,False
2016-01-16 14:00:00,19,False
2016-01-16 14:08:00,29,False
2016-01-16 14:16:00,0,False
2016-01-16 14:24:00,19,False
2016-01-16 14:32:00,0,False
2016-01-16 14:40:00,0,False
2016-01-16 14:48:00,19,False
2016-01-16 14:56:00,9,False
2016-01-16 15:04:00,37,False
2016-01-16 15:12:00,37,False
2016-01-16 15:20:00,55,False
2016-01-16 15:28:00,100,False
2016-01-16 15:36:00,27,False
2016-01-16 15:44:00,9,False
2016-01-16 15:52:00,18,False
2016-01-16 16:00:00,36,False
2016-01-16 16:08:00,63,False
2016-01-16 16:16:00,27,False
2016-01-16 16:24:00,9,False
2016-01-16 16:32:00,36,False
2016-01-16 16:40:00,27,False
2016-01-16 16:48:00,18,False
2016-01-16 16:56:00,27,False
2016-01-16 17:04:00,45,False
2016-01-16 17:12:00,36,False
2016-01-16 17:20:00,18,False
2016-01-16 17:28:00,27,False
2016-01-16 17:36:00,18,False
2016-01-16 17:44:00,18,False
2016-01-16 17:52:00,18,False
2016-01-16 18:00:00,19,False
2016-01-16 18:08:00,9,False
2016-01-16 18:16:00,19,False
2016-01-16 18:24:00,28,False
2016-01-16 18:32:00,0,False
2016-01-16 18:40:00,0,False
2016-01-16 18:48:00,19,False
2016-01-16 18:56:00,10,False
2016-01-23 13:04:00,0,False
2016-01-23 13:12:00,23,False
2016-01-23 13:20:00,22,False
2016-01-23 13:28:00,0,False
2016-01-23 13:36:00,22,False
2016-01-23 13:44:00,44,False
2016-01-23 13:52:00,0,False
2016-01-23 14:00:00,43,False
2016-01-23 14:08:00,43,False
2016-01-23 14:16:00,21,False
2016-01-23 14:24:00,0,False
2016-01-23 14:32:00,0,False
2016-01-23 14:40:00,21,False
2016-01-23 14:48:00,62,False
2016-01-23 14:56:00,61,False
2016-01-23 15:04:00,41,False
2016-01-23 15:12:00,0,False
2016-01-23 15:20:00,61,False
2016-01-23 15:28:00,40,False
2016-01-23 15:36:00,40,False
2016-01-23 15:44:00,80,False
2016-01-23 15:52:00,20,False
2016-01-23 16:00:00,80,False
2016-01-23 16:08:00,40,False
2016-01-23 16:16:00,40,False
2016-01-23 16:24:00,60,False
2016-01-23 16:32:00,100,False
2016-01-23 16:40:00,60,False
2016-01-23 16:48:00,60,False
2016-01-23 16:56:00,59,False
2016-01-23 17:04:00,20,False
2016-01-23 17:12:00,60,False
2016-01-23 17:20:00,40,False
2016-01-23 17:28:00,20,False
2016-01-23 17:36:00,61,False
2016-01-23 17:44:00,0,False
2016-01-23 17:52:00,41,False
2016-01-23 18:00:00,21,False
2016-01-23 18:08:00,21,False
2016-01-23 18:16:00,41,False
2016-01-23 18:24:00,63,False
2016-01-23 18:32:00,0,False
2016-01-23 18:40:00,43,False
2016-01-23 18:48:00,21,False
2016-01-23 18:56:00,0,False
2016-02-03 17:04:00,25,False
2016-02-03 17:12:00,0,False
2016-02-03 17:20:00,0,False
2016-02-03 17:28:00,0,False
2016-02-03 17:36:00,25,False
2016-02-03 17:44:00,100,False
2016-02-03 17:52:00,25,False
2016-02-03 18:00:00,25,False
2016-02-03 18:08:00,26,False
2016-02-03 18:16:00,51,False
2016-02-03 18:24:00,26,False
2016-02-03 18:32:00,0,False
2016-02-03 18:40:00,0,False
2016-02-03 18:48:00,51,False
2016-02-03 18:56:00,0,False
2016-02-03 19:04:00,52,False
2016-02-03 19:12:00,0,False
2016-02-03 19:20:00,0,False
2016-02-03 19:28:00,0,False
2016-02-03 19:36:00,79,False
2016-02-03 19:44:00,26,False
2016-02-03 19:52:00,0,False
2016-02-03 20:00:00,80,False
2016-02-03 20:08:00,54,False
2016-02-03 20:16:00,0,False
2016-02-03 20:24:00,27,False
2016-02-03 20:32:00,27,False
2016-02-03 20:40:00,55,False
2016-02-03 20:48:00,84,False
2016-02-03 20:56:00,28,False
2016-02-03 21:04:00,29,False
2016-02-03 21:12:00,58,False
2016-02-03 21:20:00,88,False
2016-02-03 21:28:00,29,False
2016-02-03 21:36:00,60,False
2016-02-03 21:44:00,30,False
2016-02-03 21:52:00,62,False
2016-02-03 22:00:00,0,False
2016-02-03 22:08:00,65,False
2016-02-03 22:16:00,0,False
2016-02-03 22:24:00,67,False
2016-02-03 22:32:00,0,False
2016-02-03 22:40:00,71,False
2016-02-03 22:48:00,36,False
2016-02-03 22:56:00,37,False
2016-02-06 13:04:00,17,False
2016-02-06 13:12:00,16,False
2016-02-06 13:20:00,16,False
2016-02-06 13:28:00,16,False
2016-02-06 13:36:00,16,False
2016-02-06 13:44:00,16,False
2016-02-06 13:52:00,0,False
2016-02-06 14:00:00,15,False
2016-02-06 14:08:00,0,False
2016-02-06 14:16:00,0,False
2016-02-06 14:24:00,15,False
2016-02-06 14:32:00,0,False
2016-02-06 14:40:00,0,False
2016-02-06 14:48:00,0,False
2016-02-06 14:56:00,29,False
2016-02-06 15:04:00,15,False
2016-02-06 15:12:00,15,False
2016-02-06 15:20:00,44,False
2016-02-06 15:28:00,58,False
2016-02-06 15:36:00,43,False
2016-02-06 15:44:00,29,False
2016-02-06 15:52:00,57,False
2016-02-06 16:00:00,58,False
2016-02-06 16:08:00,57,False
2016-02-06 16:16:00,71,False
2016-02-06 16:24:00,57,False
2016-02-06 16:32:00,71,False
2016-02-06 16:40:00,57,False
2016-02-06 16:48:00,100,False
2016-02-06 16:56:00,14,False
2016-02-06 17:04:00,57,False
2016-02-06 17:12:00,14,False
2016-02-06 17:20:00,58,False
2016-02-06 17:28:00,73,False
2016-02-06 17:36:00,29,False
2016-02-06 17:44:00,15,False
2016-02-06 17:52:00,15,False
2016-02-06 18:00:00,15,False
2016-02-06 18:08:00,15,False
2016-02-06 18:16:00,0,False
2016-02-06 18:24:00,15,False
2016-02-06 18:32:00,30,False
2016-02-06 18:40:00,46,False
2016-02-06 18:48:00,15,False
2016-02-06 18:56:00,0,False
2016-02-13 15:04:00,20,False
2016-02-13 15:12:00,19,False
2016-02-13 15:20:00,19,False
2016-02-13 15:28:00,19,False
2016-02-13 15:36:00,19,False
2016-02-13 15:44:00,19,False
2016-02-13 15:52:00,0,False
2016-02-13 16:00:00,0,False
2016-02-13 16:08:00,0,False
2016-02-13 16:16:00,38,False
2016-02-13 16:24:00,38,False
2016-02-13 16:32:00,0,False
2016-02-13 16:40:00,38,False
2016-02-13 16:48:00,19,False
2016-02-13 16:56:00,0,False
