date,Newcastle United Football Club,isPartial
2016-02-13 17:04:00,19,False
2016-02-13 17:12:00,19,False
2016-02-13 17:20:00,39,False
2016-02-13 17:28:00,39,False
2016-02-13 17:36:00,39,False
2016-02-13 17:44:00,78,False
2016-02-13 17:52:00,78,False
2016-02-13 18:00:00,59,False
2016-02-13 18:08:00,100,False
2016-02-13 18:16:00,0,False
2016-02-13 18:24:00,40,False
2016-02-13 18:32:00,41,False
2016-02-13 18:40:00,41,False
2016-02-13 18:48:00,21,False
2016-02-13 18:56:00,21,False
2016-02-13 19:04:00,42,False
2016-02-13 19:12:00,83,False
2016-02-13 19:20:00,64,False
2016-02-13 19:28:00,0,False
2016-02-13 19:36:00,21,False
2016-02-13 19:44:00,63,False
2016-02-13 19:52:00,43,False
2016-02-13 20:00:00,65,False
2016-02-13 20:08:00,22,False
2016-02-13 20:16:00,22,False
2016-02-13 20:24:00,44,False
2016-02-13 20:32:00,0,False
2016-02-13 20:40:00,22,False
2016-02-13 20:48:00,22,False
2016-02-13 20:56:00,23,False
2016-03-02 17:04:00,27,False
2016-03-02 17:12:00,0,False
2016-03-02 17:20:00,27,False
2016-03-02 17:28:00,27,False
2016-03-02 17:36:00,0,False
2016-03-02 17:44:00,0,False
2016-03-02 17:52:00,0,False
2016-03-02 18:00:00,56,False
2016-03-02 18:08:00,0,False
2016-03-02 18:16:00,0,False
2016-03-02 18:24:00,56,False
2016-03-02 18:32:00,0,False
2016-03-02 18:40:00,0,False
2016-03-02 18:48:00,0,False
2016-03-02 18:56:00,0,False
2016-03-02 19:04:00,57,False
2016-03-02 19:12:00,29,False
2016-03-02 19:20:00,29,False
2016-03-02 19:28:00,0,False
2016-03-02 19:36:00,29,False
2016-03-02 19:44:00,57,False
2016-03-02 19:52:00,0,False
2016-03-02 20:00:00,0,False
2016-03-02 20:08:00,89,False
2016-03-02 20:16:00,30,False
2016-03-02 20:24:00,60,False
2016-03-02 20:32:00,60,False
2016-03-02 20:40:00,60,False
2016-03-02 20:48:00,30,False
2016-03-02 20:56:00,62,False
2016-03-02 21:04:00,0,False
2016-03-02 21:12:00,0,False
2016-03-02 21:20:00,65,False
2016-03-02 21:28:00,99,False
2016-03-02 21:36:00,100,False
2016-03-02 21:44:00,34,False
2016-03-02 21:52:00,34,False
2016-03-02 22:00:00,0,False
2016-03-02 22:08:00,0,False
2016-03-02 22:16:00,37,False
2016-03-02 22:24:00,38,False
2016-03-02 22:32:00,0,False
2016-03-02 22:40:00,39,False
2016-03-02 22:48:00,80,False
2016-03-02 22:56:00,0,False
2016-03-05 13:04:00,23,False
2016-03-05 13:12:00,0,False
2016-03-05 13:20:00,0,False
2016-03-05 13:28:00,44,False
2016-03-05 13:36:00,22,False
2016-03-05 13:44:00,0,False
2016-03-05 13:52:00,21,False
2016-03-05 14:00:00,0,False
2016-03-05 14:08:00,0,False
2016-03-05 14:16:00,0,False
2016-03-05 14:24:00,0,False
2016-03-05 14:32:00,0,False
2016-03-05 14:40:00,20,False
2016-03-05 14:48:00,41,False
2016-03-05 14:56:00,0,False
2016-03-05 15:04:00,20,False
2016-03-05 15:12:00,40,False
2016-03-05 15:20:00,20,False
2016-03-05 15:28:00,40,False
2016-03-05 15:36:00,20,False
2016-03-05 15:44:00,59,False
2016-03-05 15:52:00,20,False
2016-03-05 16:00:00,20,False
2016-03-05 16:08:00,40,False
2016-03-05 16:16:00,20,False
2016-03-05 16:24:00,60,False
2016-03-05 16:32:00,0,False
2016-03-05 16:40:00,80,False
2016-03-05 16:48:00,60,False
2016-03-05 16:56:00,20,False
2016-03-05 17:04:00,100,False
2016-03-05 17:12:00,40,False
2016-03-05 17:20:00,40,False
2016-03-05 17:28:00,0,False
2016-03-05 17:36:00,81,False
2016-03-05 17:44:00,41,False
2016-03-05 17:52:00,41,False
2016-03-05 18:00:00,83,False
2016-03-05 18:08:00,0,False
2016-03-05 18:16:00,0,False
2016-03-05 18:24:00,0,False
2016-03-05 18:32:00,0,False
2016-03-05 18:40:00,21,False
2016-03-05 18:48:00,0,False
2016-03-05 18:56:00,0,False
2016-03-14 18:00:00,10,False
2016-03-14 18:08:00,10,False
2016-03-14 18:16:00,0,False
2016-03-14 18:24:00,0,False
2016-03-14 18:32:00,19,False
2016-03-14 18:40:00,19,False
2016-03-14 18:48:00,19,False
2016-03-14 18:56:00,20,False
2016-03-14 19:04:00,10,False
2016-03-14 19:12:00,20,False
2016-03-14 19:20:00,30,False
2016-03-14 19:28:00,20,False
2016-03-14 19:36:00,10,False
2016-03-14 19:44:00,29,False
2016-03-14 19:52:00,68,False
2016-03-14 20:00:00,10,False
2016-03-14 20:08:00,100,False
2016-03-14 20:16:00,60,False
2016-03-14 20:24:00,31,False
2016-03-14 20:32:00,21,False
2016-03-14 20:40:00,63,False
2016-03-14 20:48:00,21,False
2016-03-14 20:56:00,65,False
2016-03-14 21:04:00,45,False
2016-03-14 21:12:00,23,False
2016-03-14 21:20:00,58,False
2016-03-14 21:28:00,35,False
2016-03-14 21:36:00,47,False
2016-03-14 21:44:00,24,False
2016-03-14 21:52:00,61,False
2016-03-14 22:00:00,25,False
2016-03-14 22:08:00,38,False
2016-03-14 22:16:00,26,False
2016-03-14 22:24:00,13,False
2016-03-14 22:32:00,14,False
2016-03-14 22:40:00,14,False
2016-03-14 22:48:00,0,False
2016-03-14 22:56:00,29,False
2016-03-14 23:04:00,44,False
2016-03-14 23:12:00,0,False
2016-03-14 23:20:00,15,False
2016-03-14 23:28:00,15,False
2016-03-14 23:36:00,0,False
2016-03-14 23:44:00,0,False
2016-03-14 23:52:00,16,False
2016-03-15 00:00:00,16,False
2016-03-20 11:04:00,64,False
2016-03-20 11:12:00,0,False
2016-03-20 11:20:00,0,False
2016-03-20 11:28:00,0,False
2016-03-20 11:36:00,0,False
2016-03-20 11:44:00,80,False
2016-03-20 11:52:00,20,False
2016-03-20 12:00:00,20,False
2016-03-20 12:08:00,39,False
2016-03-20 12:16:00,0,False
2016-03-20 12:24:00,38,False
2016-03-20 12:32:00,19,False
2016-03-20 12:40:00,18,False
2016-03-20 12:48:00,0,False
2016-03-20 12:56:00,36,False
2016-03-20 13:04:00,18,False
2016-03-20 13:12:00,17,False
2016-03-20 13:20:00,17,False
2016-03-20 13:28:00,68,False
2016-03-20 13:36:00,17,False
2016-03-20 13:44:00,100,False
2016-03-20 13:52:00,67,False
2016-03-20 14:00:00,83,False
2016-03-20 14:08:00,65,False
2016-03-20 14:16:00,32,False
2016-03-20 14:24:00,80,False
2016-03-20 14:32:00,16,False
2016-03-20 14:40:00,16,False
2016-03-20 14:48:00,47,False
2016-03-20 14:56:00,79,False
2016-03-20 15:04:00,95,False
2016-03-20 15:12:00,32,False
2016-03-20 15:20:00,78,False
2016-03-20 15:28:00,63,False
2016-03-20 15:36:00,94,False
2016-03-20 15:44:00,15,False
2016-03-20 15:52:00,46,False
2016-03-20 16:00:00,15,False
2016-03-20 16:08:00,77,False
2016-03-20 16:16:00,15,False
2016-03-20 16:24:00,46,False
2016-03-20 16:32:00,31,False
2016-03-20 16:40:00,31,False
2016-03-20 16:48:00,15,False
2016-03-20 16:56:00,15,False
2016-04-02 13:04:00,11,False
2016-04-02 13:12:00,11,False
2016-04-02 13:20:00,0,False
2016-04-02 13:28:00,11,False
2016-04-02 13:36:00,11,False
2016-04-02 13:44:00,0,False
2016-04-02 13:52:00,21,False
2016-04-02 14:00:00,42,False
2016-04-02 14:08:00,10,False
2016-04-02 14:16:00,10,False
2016-04-02 14:24:00,31,False
2016-04-02 14:32:00,20,False
2016-04-02 14:40:00,20,False
2016-04-02 14:48:00,50,False
2016-04-02 14:56:00,40,False
2016-04-02 15:04:00,81,False
2016-04-02 15:12:00,20,False
2016-04-02 15:20:00,40,False
2016-04-02 15:28:00,100,False
2016-04-02 15:36:00,50,False
2016-04-02 15:44:00,89,False
2016-04-02 15:52:00,69,False
2016-04-02 16:00:00,40,False
2016-04-02 16:08:00,30,False
2016-04-02 16:16:00,10,False
2016-04-02 16:24:00,50,False
2016-04-02 16:32:00,40,False
2016-04-02 16:40:00,10,False
2016-04-02 16:48:00,20,False
2016-04-02 16:56:00,20,False
2016-04-02 17:04:00,10,False
2016-04-02 17:12:00,20,False
2016-04-02 17:20:00,20,False
2016-04-02 17:28:00,20,False
2016-04-02 17:36:00,0,False
2016-04-02 17:44:00,10,False
2016-04-02 17:52:00,20,False
2016-04-02 18:00:00,41,False
2016-04-02 18:08:00,10,False
2016-04-02 18:16:00,20,False
2016-04-02 18:24:00,10,False
2016-04-02 18:32:00,0,False
2016-04-02 18:40:00,0,False
2016-04-02 18:48:00,10,False
2016-04-02 18:56:00,21,False
2016-04-09 13:04:00,31,False
2016-04-09 13:12:00,15,False
2016-04-09 13:20:00,0,False
2016-04-09 13:28:00,0,False
2016-04-09 13:36:00,15,False
2016-04-09 13:44:00,15,False
2016-04-09 13:52:00,0,False
2016-04-09 14:00:00,14,False
2016-04-09 14:08:00,100,False
2016-04-09 14:16:00,14,False
2016-04-09 14:24:00,56,False
2016-04-09 14:32:00,70,False
2016-04-09 14:40:00,42,False
2016-04-09 14:48:00,14,False
2016-04-09 14:56:00,42,False
2016-04-09 15:04:00,56,False
2016-04-09 15:12:00,84,False
2016-04-09 15:20:00,0,False
2016-04-09 15:28:00,14,False
2016-04-09 15:36:00,56,False
2016-04-09 15:44:00,28,False
2016-04-09 15:52:00,28,False
2016-04-09 16:00:00,14,False
2016-04-09 16:08:00,42,False
2016-04-09 16:16:00,14,False
2016-04-09 16:24:00,14,False
2016-04-09 16:32:00,14,False
2016-04-09 16:40:00,42,False
2016-04-09 16:48:00,14,False
2016-04-09 16:56:00,28,False
2016-04-09 17:04:00,14,False
2016-04-09 17:12:00,56,False
2016-04-09 17:20:00,14,False
2016-04-09 17:28:00,0,False
2016-04-09 17:36:00,0,False
2016-04-09 17:44:00,29,False
2016-04-09 17:52:00,14,False
2016-04-09 18:00:00,29,False
2016-04-09 18:08:00,0,False
2016-04-09 18:16:00,0,False
2016-04-09 18:24:00,15,False
2016-04-09 18:32:00,15,False
2016-04-09 18:40:00,0,False
2016-04-09 18:48:00,15,False
2016-04-09 18:56:00,0,False
2016-04-16 13:04:00,0,False
2016-04-16 13:12:00,0,False
2016-04-16 13:20:00,0,False
2016-04-16 13:28:00,0,False
2016-04-16 13:36:00,24,False
2016-04-16 13:44:00,12,False
2016-04-16 13:52:00,23,False
2016-04-16 14:00:00,46,False
2016-04-16 14:08:00,23,False
2016-04-16 14:16:00,45,False
2016-04-16 14:24:00,57,False
2016-04-16 14:32:00,34,False
2016-04-16 14:40:00,45,False
2016-04-16 14:48:00,34,False
2016-04-16 14:56:00,56,False
2016-04-16 15:04:00,45,False
2016-04-16 15:12:00,56,False
2016-04-16 15:20:00,34,False
2016-04-16 15:28:00,45,False
2016-04-16 15:36:00,68,False
2016-04-16 15:44:00,45,False
2016-04-16 15:52:00,100,False
2016-04-16 16:00:00,67,False
2016-04-16 16:08:00,90,False
2016-04-16 16:16:00,56,False
2016-04-16 16:24:00,45,False
2016-04-16 16:32:00,68,False
2016-04-16 16:40:00,45,False
2016-04-16 16:48:00,11,False
2016-04-16 16:56:00,11,False
2016-04-16 17:04:00,35,False
2016-04-16 17:12:00,34,False
2016-04-16 17:20:00,80,False
2016-04-16 17:28:00,12,False
2016-04-16 17:36:00,0,False
2016-04-16 17:44:00,23,False
2016-04-16 17:52:00,12,False
2016-04-16 18:00:00,24,False
2016-04-16 18:08:00,24,False
2016-04-16 18:16:00,0,False
2016-04-16 18:24:00,60,False
2016-04-16 18:32:00,36,False
2016-04-16 18:40:00,24,False
2016-04-16 18:48:00,12,False
2016-04-16 18:56:00,24,False
2016-04-19 17:04:00,0,False
2016-04-19 17:12:00,0,False
2016-04-19 17:20:00,0,False
2016-04-19 17:28:00,14,False
2016-04-19 17:36:00,0,False
2016-04-19 17:44:00,0,False
2016-04-19 17:52:00,0,False
2016-04-19 18:00:00,7,False
2016-04-19 18:08:00,0,False
2016-04-19 18:16:00,14,False
2016-04-19 18:24:00,7,False
2016-04-19 18:32:00,15,False
2016-04-19 18:40:00,15,False
2016-04-19 18:48:00,37,False
2016-04-19 18:56:00,22,False
2016-04-19 19:04:00,22,False
2016-04-19 19:12:00,7,False
2016-04-19 19:20:00,22,False
2016-04-19 19:28:00,30,False
2016-04-19 19:36:00,38,False
2016-04-19 19:44:00,53,False
2016-04-19 19:52:00,39,False
2016-04-19 20:00:00,39,False
2016-04-19 20:08:00,40,False
2016-04-19 20:16:00,89,False
2016-04-19 20:24:00,74,False
2016-04-19 20:32:00,100,False
2016-04-19 20:40:00,17,False
2016-04-19 20:48:00,26,False
2016-04-19 20:56:00,18,False
2016-04-19 21:04:00,28,False
2016-04-19 21:12:00,19,False
2016-04-19 21:20:00,19,False
2016-04-19 21:28:00,20,False
2016-04-19 21:36:00,0,False
2016-04-19 21:44:00,0,False
2016-04-19 21:52:00,11,False
2016-04-19 22:00:00,33,False
2016-04-19 22:08:00,11,False
2016-04-19 22:16:00,22,False
2016-04-19 22:24:00,11,False
2016-04-19 22:32:00,12,False
2016-04-19 22:40:00,0,False
2016-04-19 22:48:00,12,False
2016-04-19 22:56:00,0,False
2016-04-23 13:04:00,12,False
2016-04-23 13:12:00,12,False
2016-04-23 13:20:00,0,False
2016-04-23 13:28:00,48,False
2016-04-23 13:36:00,12,False
2016-04-23 13:44:00,0,False
2016-04-23 13:52:00,35,False
2016-04-23 14:00:00,46,False
2016-04-23 14:08:00,11,False
2016-04-23 14:16:00,45,False
2016-04-23 14:24:00,34,False
2016-04-23 14:32:00,67,False
2016-04-23 14:40:00,22,False
2016-04-23 14:48:00,44,False
2016-04-23 14:56:00,44,False
2016-04-23 15:04:00,45,False
2016-04-23 15:12:00,22,False
2016-04-23 15:20:00,45,False
2016-04-23 15:28:00,56,False
2016-04-23 15:36:00,67,False
2016-04-23 15:44:00,34,False
2016-04-23 15:52:00,77,False
2016-04-23 16:00:00,100,False
2016-04-23 16:08:00,34,False
2016-04-23 16:16:00,56,False
2016-04-23 16:24:00,34,False
2016-04-23 16:32:00,34,False
2016-04-23 16:40:00,79,False
2016-04-23 16:48:00,23,False
2016-04-23 16:56:00,45,False
2016-04-23 17:04:00,11,False
2016-04-23 17:12:00,11,False
2016-04-23 17:20:00,0,False
2016-04-23 17:28:00,0,False
2016-04-23 17:36:00,23,False
2016-04-23 17:44:00,12,False
2016-04-23 17:52:00,12,False
2016-04-23 18:00:00,24,False
2016-04-23 18:08:00,0,False
2016-04-23 18:16:00,24,False
2016-04-23 18:24:00,0,False
2016-04-23 18:32:00,0,False
2016-04-23 18:40:00,0,False
2016-04-23 18:48:00,0,False
2016-04-23 18:56:00,12,False
2016-04-30 13:04:00,0,False
2016-04-30 13:12:00,8,False
2016-04-30 13:20:00,17,False
2016-04-30 13:28:00,0,False
2016-04-30 13:36:00,0,False
2016-04-30 13:44:00,0,False
2016-04-30 13:52:00,8,False
2016-04-30 14:00:00,16,False
2016-04-30 14:08:00,16,False
2016-04-30 14:16:00,39,False
2016-04-30 14:24:00,15,False
2016-04-30 14:32:00,39,False
2016-04-30 14:40:00,8,False
2016-04-30 14:48:00,31,False
2016-04-30 14:56:00,54,False
2016-04-30 15:04:00,54,False
2016-04-30 15:12:00,31,False
2016-04-30 15:20:00,69,False
2016-04-30 15:28:00,54,False
2016-04-30 15:36:00,69,False
2016-04-30 15:44:00,100,False
2016-04-30 15:52:00,61,False
2016-04-30 16:00:00,54,False
2016-04-30 16:08:00,54,False
2016-04-30 16:16:00,70,False
2016-04-30 16:24:00,31,False
2016-04-30 16:32:00,16,False
2016-04-30 16:40:00,16,False
2016-04-30 16:48:00,63,False
2016-04-30 16:56:00,31,False
2016-04-30 17:04:00,8,False
2016-04-30 17:12:00,24,False
2016-04-30 17:20:00,8,False
2016-04-30 17:28:00,32,False
2016-04-30 17:36:00,8,False
2016-04-30 17:44:00,24,False
2016-04-30 17:52:00,48,False
2016-04-30 18:00:00,24,False
2016-04-30 18:08:00,16,False
2016-04-30 18:16:00,25,False
2016-04-30 18:24:00,16,False
2016-04-30 18:32:00,8,False
2016-04-30 18:40:00,0,False
2016-04-30 18:48:00,17,False
2016-04-30 18:56:00,8,False
2016-05-07 13:04:00,8,False
2016-05-07 13:12:00,0,False
2016-05-07 13:20:00,16,False
2016-05-07 13:28:00,8,False
2016-05-07 13:36:00,0,False
2016-05-07 13:44:00,8,False
2016-05-07 13:52:00,39,False
2016-05-07 14:00:00,39,False
2016-05-07 14:08:00,38,False
2016-05-07 14:16:00,46,False
2016-05-07 14:24:00,38,False
2016-05-07 14:32:00,23,False
2016-05-07 14:40:00,54,False
2016-05-07 14:48:00,23,False
2016-05-07 14:56:00,38,False
2016-05-07 15:04:00,69,False
2016-05-07 15:12:00,61,False
2016-05-07 15:20:00,30,False
2016-05-07 15:28:00,76,False
2016-05-07 15:36:00,46,False
2016-05-07 15:44:00,100,False
2016-05-07 15:52:00,99,False
2016-05-07 16:00:00,69,False
2016-05-07 16:08:00,39,False
2016-05-07 16:16:00,31,False
2016-05-07 16:24:00,23,False
2016-05-07 16:32:00,23,False
2016-05-07 16:40:00,15,False
2016-05-07 16:48:00,62,False
2016-05-07 16:56:00,55,False
2016-05-07 17:04:00,8,False
2016-05-07 17:12:00,23,False
2016-05-07 17:20:00,16,False
2016-05-07 17:28:00,8,False
2016-05-07 17:36:00,24,False
2016-05-07 17:44:00,24,False
2016-05-07 17:52:00,0,False
2016-05-07 18:00:00,0,False
2016-05-07 18:08:00,48,False
2016-05-07 18:16:00,0,False
2016-05-07 18:24:00,16,False
2016-05-07 18:32:00,8,False
2016-05-07 18:40:00,16,False
2016-05-07 18:48:00,0,False
2016-05-07 18:56:00,17,False
2016-05-15 13:04:00,11,False
2016-05-15 13:12:00,0,False
2016-05-15 13:20:00,11,False
2016-05-15 13:28:00,0,False
2016-05-15 13:36:00,11,False
2016-05-15 13:44:00,0,False
2016-05-15 13:52:00,10,False
2016-05-15 14:00:00,0,False
2016-05-15 14:08:00,61,False
2016-05-15 14:16:00,30,False
2016-05-15 14:24:00,40,False
2016-05-15 14:32:00,30,False
2016-05-15 14:40:00,60,False
2016-05-15 14:48:00,50,False
2016-05-15 14:56:00,0,False
2016-05-15 15:04:00,50,False
2016-05-15 15:12:00,60,False
2016-05-15 15:20:00,50,False
2016-05-15 15:28:00,90,False
2016-05-15 15:36:00,60,False
2016-05-15 15:44:00,70,False
2016-05-15 15:52:00,89,False
2016-05-15 16:00:00,70,False
2016-05-15 16:08:00,90,False
2016-05-15 16:16:00,100,False
2016-05-15 16:24:00,60,False
2016-05-15 16:32:00,20,False
2016-05-15 16:40:00,60,False
2016-05-15 16:48:00,40,False
2016-05-15 16:56:00,30,False
2016-05-15 17:04:00,91,False
2016-05-15 17:12:00,20,False
2016-05-15 17:20:00,20,False
2016-05-15 17:28:00,71,False
2016-05-15 17:36:00,41,False
2016-05-15 17:44:00,20,False
2016-05-15 17:52:00,41,False
2016-05-15 18:00:00,41,False
2016-05-15 18:08:00,31,False
2016-05-15 18:16:00,31,False
2016-05-15 18:24:00,21,False
2016-05-15 18:32:00,42,False
2016-05-15 18:40:00,31,False
2016-05-15 18:48:00,42,False
2016-05-15 18:56:00,21,False
