date,West Ham Football Club,isPartial
2015-08-09 11:04:00,12,False
2015-08-09 11:12:00,0,False
2015-08-09 11:20:00,0,False
2015-08-09 11:28:00,12,False
2015-08-09 11:36:00,0,False
2015-08-09 11:44:00,34,False
2015-08-09 11:52:00,0,False
2015-08-09 12:00:00,33,False
2015-08-09 12:08:00,22,False
2015-08-09 12:16:00,22,False
2015-08-09 12:24:00,76,False
2015-08-09 12:32:00,43,False
2015-08-09 12:40:00,42,False
2015-08-09 12:48:00,32,False
2015-08-09 12:56:00,31,False
2015-08-09 13:04:00,72,False
2015-08-09 13:12:00,30,False
2015-08-09 13:20:00,30,False
2015-08-09 13:28:00,60,False
2015-08-09 13:36:00,100,False
2015-08-09 13:44:00,59,False
2015-08-09 13:52:00,59,False
2015-08-09 14:00:00,20,False
2015-08-09 14:08:00,78,False
2015-08-09 14:16:00,48,False
2015-08-09 14:24:00,38,False
2015-08-09 14:32:00,19,False
2015-08-09 14:40:00,19,False
2015-08-09 14:48:00,48,False
2015-08-09 14:56:00,28,False
2015-08-09 15:04:00,57,False
2015-08-09 15:12:00,9,False
2015-08-09 15:20:00,19,False
2015-08-09 15:28:00,0,False
2015-08-09 15:36:00,38,False
2015-08-09 15:44:00,19,False
2015-08-09 15:52:00,10,False
2015-08-09 16:00:00,10,False
2015-08-09 16:08:00,19,False
2015-08-09 16:16:00,39,False
2015-08-09 16:24:00,29,False
2015-08-09 16:32:00,10,False
2015-08-09 16:40:00,10,False
2015-08-09 16:48:00,10,False
2015-08-09 16:56:00,29,False
2015-08-15 13:04:00,87,False
2015-08-15 13:12:00,0,False
2015-08-15 13:20:00,0,False
2015-08-15 13:28:00,0,False
2015-08-15 13:36:00,63,False
2015-08-15 13:44:00,0,False
2015-08-15 13:52:00,21,False
2015-08-15 14:00:00,41,False
2015-08-15 14:08:00,82,False
2015-08-15 14:16:00,0,False
2015-08-15 14:24:00,0,False
2015-08-15 14:32:00,20,False
2015-08-15 14:40:00,0,False
2015-08-15 14:48:00,20,False
2015-08-15 14:56:00,40,False
2015-08-15 15:04:00,40,False
2015-08-15 15:12:00,100,False
2015-08-15 15:20:00,40,False
2015-08-15 15:28:00,100,False
2015-08-15 15:36:00,60,False
2015-08-15 15:44:00,0,False
2015-08-15 15:52:00,80,False
2015-08-15 16:00:00,20,False
2015-08-15 16:08:00,61,False
2015-08-15 16:16:00,41,False
2015-08-15 16:24:00,41,False
2015-08-15 16:32:00,21,False
2015-08-15 16:40:00,21,False
2015-08-15 16:48:00,21,False
2015-08-15 16:56:00,0,False
2015-08-15 17:04:00,0,False
2015-08-15 17:12:00,21,False
2015-08-15 17:20:00,21,False
2015-08-15 17:28:00,42,False
2015-08-15 17:36:00,21,False
2015-08-15 17:44:00,0,False
2015-08-15 17:52:00,21,False
2015-08-15 18:00:00,22,False
2015-08-15 18:08:00,87,False
2015-08-15 18:16:00,0,False
2015-08-15 18:24:00,0,False
2015-08-15 18:32:00,0,False
2015-08-15 18:40:00,0,False
2015-08-15 18:48:00,0,False
2015-08-15 18:56:00,23,False
2015-08-22 13:04:00,24,False
2015-08-22 13:12:00,48,False
2015-08-22 13:20:00,0,False
2015-08-22 13:28:00,0,False
2015-08-22 13:36:00,46,False
2015-08-22 13:44:00,23,False
2015-08-22 13:52:00,69,False
2015-08-22 14:00:00,69,False
2015-08-22 14:08:00,46,False
2015-08-22 14:16:00,22,False
2015-08-22 14:24:00,0,False
2015-08-22 14:32:00,0,False
2015-08-22 14:40:00,45,False
2015-08-22 14:48:00,22,False
2015-08-22 14:56:00,45,False
2015-08-22 15:04:00,22,False
2015-08-22 15:12:00,22,False
2015-08-22 15:20:00,22,False
2015-08-22 15:28:00,45,False
2015-08-22 15:36:00,23,False
2015-08-22 15:44:00,22,False
2015-08-22 15:52:00,22,False
2015-08-22 16:00:00,22,False
2015-08-22 16:08:00,68,False
2015-08-22 16:16:00,0,False
2015-08-22 16:24:00,23,False
2015-08-22 16:32:00,0,False
2015-08-22 16:40:00,23,False
2015-08-22 16:48:00,23,False
2015-08-22 16:56:00,46,False
2015-08-22 17:04:00,0,False
2015-08-22 17:12:00,0,False
2015-08-22 17:20:00,23,False
2015-08-22 17:28:00,0,False
2015-08-22 17:36:00,24,False
2015-08-22 17:44:00,0,False
2015-08-22 17:52:00,24,False
2015-08-22 18:00:00,0,False
2015-08-22 18:08:00,0,False
2015-08-22 18:16:00,24,False
2015-08-22 18:24:00,0,False
2015-08-22 18:32:00,25,False
2015-08-22 18:40:00,0,False
2015-08-22 18:48:00,0,False
2015-08-22 18:56:00,100,False
2015-08-29 13:04:00,14,False
2015-08-29 13:12:00,27,False
2015-08-29 13:20:00,0,False
2015-08-29 13:28:00,0,False
2015-08-29 13:36:00,26,False
2015-08-29 13:44:00,26,False
2015-08-29 13:52:00,13,False
2015-08-29 14:00:00,38,False
2015-08-29 14:08:00,26,False
2015-08-29 14:16:00,0,False
2015-08-29 14:24:00,38,False
2015-08-29 14:32:00,25,False
2015-08-29 14:40:00,13,False
2015-08-29 14:48:00,25,False
2015-08-29 14:56:00,25,False
2015-08-29 15:04:00,50,False
2015-08-29 15:12:00,13,False
2015-08-29 15:20:00,38,False
2015-08-29 15:28:00,50,False
2015-08-29 15:36:00,38,False
2015-08-29 15:44:00,38,False
2015-08-29 15:52:00,100,False
2015-08-29 16:00:00,25,False
2015-08-29 16:08:00,63,False
2015-08-29 16:16:00,38,False
2015-08-29 16:24:00,25,False
2015-08-29 16:32:00,39,False
2015-08-29 16:40:00,52,False
2015-08-29 16:48:00,39,False
2015-08-29 16:56:00,13,False
2015-08-29 17:04:00,39,False
2015-08-29 17:12:00,0,False
2015-08-29 17:20:00,13,False
2015-08-29 17:28:00,0,False
2015-08-29 17:36:00,27,False
2015-08-29 17:44:00,27,False
2015-08-29 17:52:00,27,False
2015-08-29 18:00:00,0,False
2015-08-29 18:08:00,14,False
2015-08-29 18:16:00,27,False
2015-08-29 18:24:00,0,False
2015-08-29 18:32:00,55,False
2015-08-29 18:40:00,41,False
2015-08-29 18:48:00,14,False
2015-08-29 18:56:00,0,False
2015-09-14 18:00:00,44,False
2015-09-14 18:08:00,15,False
2015-09-14 18:16:00,29,False
2015-09-14 18:24:00,29,False
2015-09-14 18:32:00,0,False
2015-09-14 18:40:00,29,False
2015-09-14 18:48:00,44,False
2015-09-14 18:56:00,44,False
2015-09-14 19:04:00,89,False
2015-09-14 19:12:00,15,False
2015-09-14 19:20:00,0,False
2015-09-14 19:28:00,91,False
2015-09-14 19:36:00,46,False
2015-09-14 19:44:00,46,False
2015-09-14 19:52:00,47,False
2015-09-14 20:00:00,48,False
2015-09-14 20:08:00,64,False
2015-09-14 20:16:00,83,False
2015-09-14 20:24:00,100,False
2015-09-14 20:32:00,34,False
2015-09-14 20:40:00,86,False
2015-09-14 20:48:00,18,False
2015-09-14 20:56:00,18,False
2015-09-14 21:04:00,19,False
2015-09-14 21:12:00,19,False
2015-09-14 21:20:00,19,False
2015-09-14 21:28:00,20,False
2015-09-14 21:36:00,0,False
2015-09-14 21:44:00,0,False
2015-09-14 21:52:00,0,False
2015-09-14 22:00:00,0,False
2015-09-14 22:08:00,0,False
2015-09-14 22:16:00,0,False
2015-09-14 22:24:00,23,False
2015-09-14 22:32:00,0,False
2015-09-14 22:40:00,0,False
2015-09-14 22:48:00,24,False
2015-09-14 22:56:00,24,False
2015-09-14 23:04:00,24,False
2015-09-14 23:12:00,25,False
2015-09-14 23:20:00,0,False
2015-09-14 23:28:00,25,False
2015-09-14 23:36:00,0,False
2015-09-14 23:44:00,0,False
2015-09-14 23:52:00,0,False
2015-09-15 00:00:00,0,False
2015-09-19 15:04:00,40,False
2015-09-19 15:12:00,13,False
2015-09-19 15:20:00,0,False
2015-09-19 15:28:00,13,False
2015-09-19 15:36:00,0,False
2015-09-19 15:44:00,0,False
2015-09-19 15:52:00,13,False
2015-09-19 16:00:00,13,False
2015-09-19 16:08:00,0,False
2015-09-19 16:16:00,13,False
2015-09-19 16:24:00,13,False
2015-09-19 16:32:00,13,False
2015-09-19 16:40:00,54,False
2015-09-19 16:48:00,67,False
2015-09-19 16:56:00,41,False
2015-09-19 17:04:00,55,False
2015-09-19 17:12:00,14,False
2015-09-19 17:20:00,55,False
2015-09-19 17:28:00,27,False
2015-09-19 17:36:00,28,False
2015-09-19 17:44:00,55,False
2015-09-19 17:52:00,14,False
2015-09-19 18:00:00,14,False
2015-09-19 18:08:00,85,False
2015-09-19 18:16:00,85,False
2015-09-19 18:24:00,100,False
2015-09-19 18:32:00,58,False
2015-09-19 18:40:00,72,False
2015-09-19 18:48:00,14,False
2015-09-19 18:56:00,15,False
2015-09-19 19:04:00,44,False
2015-09-19 19:12:00,44,False
2015-09-19 19:20:00,75,False
2015-09-19 19:28:00,45,False
2015-09-19 19:36:00,30,False
2015-09-19 19:44:00,46,False
2015-09-19 19:52:00,0,False
2015-09-19 20:00:00,16,False
2015-09-19 20:08:00,16,False
2015-09-19 20:16:00,32,False
2015-09-19 20:24:00,32,False
2015-09-19 20:32:00,33,False
2015-09-19 20:40:00,0,False
2015-09-19 20:48:00,17,False
2015-09-19 20:56:00,0,False
2015-09-26 13:04:00,0,False
2015-09-26 13:12:00,0,False
2015-09-26 13:20:00,0,False
2015-09-26 13:28:00,0,False
2015-09-26 13:36:00,0,False
2015-09-26 13:44:00,42,False
2015-09-26 13:52:00,0,False
2015-09-26 14:00:00,0,False
2015-09-26 14:08:00,41,False
2015-09-26 14:16:00,41,False
2015-09-26 14:24:00,20,False
2015-09-26 14:32:00,0,False
2015-09-26 14:40:00,0,False
2015-09-26 14:48:00,0,False
2015-09-26 14:56:00,100,False
2015-09-26 15:04:00,40,False
2015-09-26 15:12:00,0,False
2015-09-26 15:20:00,40,False
2015-09-26 15:28:00,0,False
2015-09-26 15:36:00,20,False
2015-09-26 15:44:00,40,False
2015-09-26 15:52:00,0,False
2015-09-26 16:00:00,59,False
2015-09-26 16:08:00,20,False
2015-09-26 16:16:00,40,False
2015-09-26 16:24:00,40,False
2015-09-26 16:32:00,20,False
2015-09-26 16:40:00,40,False
2015-09-26 16:48:00,0,False
2015-09-26 16:56:00,20,False
2015-09-26 17:04:00,20,False
2015-09-26 17:12:00,0,False
2015-09-26 17:20:00,62,False
2015-09-26 17:28:00,0,False
2015-09-26 17:36:00,0,False
2015-09-26 17:44:00,0,False
2015-09-26 17:52:00,42,False
2015-09-26 18:00:00,21,False
2015-09-26 18:08:00,21,False
2015-09-26 18:16:00,0,False
2015-09-26 18:24:00,0,False
2015-09-26 18:32:00,0,False
2015-09-26 18:40:00,22,False
2015-09-26 18:48:00,22,False
2015-09-26 18:56:00,0,False
2015-10-03 13:04:00,34,False
2015-10-03 13:12:00,0,False
2015-10-03 13:20:00,0,False
2015-10-03 13:28:00,33,False
2015-10-03 13:36:00,0,False
2015-10-03 13:44:00,0,False
2015-10-03 13:52:00,0,False
2015-10-03 14:00:00,32,False
2015-10-03 14:08:00,96,False
2015-10-03 14:16:00,32,False
2015-10-03 14:24:00,0,False
2015-10-03 14:32:00,63,False
2015-10-03 14:40:00,63,False
2015-10-03 14:48:00,62,False
2015-10-03 14:56:00,0,False
2015-10-03 15:04:00,94,False
2015-10-03 15:12:00,31,False
2015-10-03 15:20:00,31,False
2015-10-03 15:28:00,31,False
2015-10-03 15:36:00,31,False
2015-10-03 15:44:00,31,False
2015-10-03 15:52:00,61,False
2015-10-03 16:00:00,31,False
2015-10-03 16:08:00,93,False
2015-10-03 16:16:00,31,False
2015-10-03 16:24:00,0,False
2015-10-03 16:32:00,31,False
2015-10-03 16:40:00,0,False
2015-10-03 16:48:00,0,False
2015-10-03 16:56:00,0,False
2015-10-03 17:04:00,32,False
2015-10-03 17:12:00,32,False
2015-10-03 17:20:00,32,False
2015-10-03 17:28:00,32,False
2015-10-03 17:36:00,0,False
2015-10-03 17:44:00,32,False
2015-10-03 17:52:00,32,False
2015-10-03 18:00:00,0,False
2015-10-03 18:08:00,0,False
2015-10-03 18:16:00,33,False
2015-10-03 18:24:00,100,False
2015-10-03 18:32:00,34,False
2015-10-03 18:40:00,0,False
2015-10-03 18:48:00,0,False
2015-10-03 18:56:00,0,False
2015-10-17 13:04:00,0,False
2015-10-17 13:12:00,35,False
2015-10-17 13:20:00,0,False
2015-10-17 13:28:00,35,False
2015-10-17 13:36:00,0,False
2015-10-17 13:44:00,34,False
2015-10-17 13:52:00,0,False
2015-10-17 14:00:00,67,False
2015-10-17 14:08:00,0,False
2015-10-17 14:16:00,0,False
2015-10-17 14:24:00,66,False
2015-10-17 14:32:00,0,False
2015-10-17 14:40:00,0,False
2015-10-17 14:48:00,97,False
2015-10-17 14:56:00,0,False
2015-10-17 15:04:00,66,False
2015-10-17 15:12:00,65,False
2015-10-17 15:20:00,0,False
2015-10-17 15:28:00,0,False
2015-10-17 15:36:00,0,False
2015-10-17 15:44:00,97,False
2015-10-17 15:52:00,64,False
2015-10-17 16:00:00,65,False
2015-10-17 16:08:00,33,False
2015-10-17 16:16:00,33,False
2015-10-17 16:24:00,98,False
2015-10-17 16:32:00,33,False
2015-10-17 16:40:00,99,False
2015-10-17 16:48:00,0,False
2015-10-17 16:56:00,0,False
2015-10-17 17:04:00,0,False
2015-10-17 17:12:00,33,False
2015-10-17 17:20:00,100,False
2015-10-17 17:28:00,34,False
2015-10-17 17:36:00,68,False
2015-10-17 17:44:00,0,False
2015-10-17 17:52:00,0,False
2015-10-17 18:00:00,34,False
2015-10-17 18:08:00,35,False
2015-10-17 18:16:00,35,False
2015-10-17 18:24:00,35,False
2015-10-17 18:32:00,71,False
2015-10-17 18:40:00,0,False
2015-10-17 18:48:00,0,False
2015-10-17 18:56:00,36,False
2015-10-24 13:04:00,0,False
2015-10-24 13:12:00,0,False
2015-10-24 13:20:00,0,False
2015-10-24 13:28:00,0,False
2015-10-24 13:36:00,0,False
2015-10-24 13:44:00,0,False
2015-10-24 13:52:00,0,False
2015-10-24 14:00:00,0,False
2015-10-24 14:08:00,0,False
2015-10-24 14:16:00,0,False
2015-10-24 14:24:00,0,False
2015-10-24 14:32:00,0,False
2015-10-24 14:40:00,0,False
2015-10-24 14:48:00,0,False
2015-10-24 14:56:00,0,False
2015-10-24 15:04:00,0,False
2015-10-24 15:12:00,0,False
2015-10-24 15:20:00,0,False
2015-10-24 15:28:00,0,False
2015-10-24 15:36:00,0,False
2015-10-24 15:44:00,0,False
2015-10-24 15:52:00,0,False
2015-10-24 16:00:00,0,False
2015-10-24 16:08:00,0,False
2015-10-24 16:16:00,0,False
2015-10-24 16:24:00,0,False
2015-10-24 16:32:00,0,False
2015-10-24 16:40:00,0,False
2015-10-24 16:48:00,0,False
2015-10-24 16:56:00,99,False
2015-10-24 17:04:00,25,False
2015-10-24 17:12:00,100,False
2015-10-24 17:20:00,25,False
2015-10-24 17:28:00,25,False
2015-10-24 17:36:00,26,False
2015-10-24 17:44:00,26,False
2015-10-24 17:52:00,26,False
2015-10-24 18:00:00,26,False
2015-10-24 18:08:00,0,False
2015-10-24 18:16:00,26,False
2015-10-24 18:24:00,0,False
2015-10-24 18:32:00,0,False
2015-10-24 18:40:00,53,False
2015-10-24 18:48:00,54,False
2015-10-24 18:56:00,27,False
2015-10-31 13:04:00,37,False
2015-10-31 13:12:00,0,False
2015-10-31 13:20:00,36,False
2015-10-31 13:28:00,0,False
2015-10-31 13:36:00,35,False
2015-10-31 13:44:00,0,False
2015-10-31 13:52:00,0,False
2015-10-31 14:00:00,35,False
2015-10-31 14:08:00,0,False
2015-10-31 14:16:00,0,False
2015-10-31 14:24:00,34,False
2015-10-31 14:32:00,34,False
2015-10-31 14:40:00,34,False
2015-10-31 14:48:00,0,False
2015-10-31 14:56:00,33,False
2015-10-31 15:04:00,100,False
2015-10-31 15:12:00,100,False
2015-10-31 15:20:00,33,False
2015-10-31 15:28:00,33,False
2015-10-31 15:36:00,0,False
2015-10-31 15:44:00,0,False
2015-10-31 15:52:00,33,False
2015-10-31 16:00:00,66,False
2015-10-31 16:08:00,0,False
2015-10-31 16:16:00,66,False
2015-10-31 16:24:00,0,False
2015-10-31 16:32:00,33,False
2015-10-31 16:40:00,0,False
2015-10-31 16:48:00,0,False
2015-10-31 16:56:00,0,False
2015-10-31 17:04:00,34,False
2015-10-31 17:12:00,68,False
2015-10-31 17:20:00,34,False
2015-10-31 17:28:00,0,False
2015-10-31 17:36:00,0,False
2015-10-31 17:44:00,0,False
2015-10-31 17:52:00,0,False
2015-10-31 18:00:00,35,False
2015-10-31 18:08:00,71,False
2015-10-31 18:16:00,0,False
2015-10-31 18:24:00,36,False
2015-10-31 18:32:00,0,False
2015-10-31 18:40:00,0,False
2015-10-31 18:48:00,0,False
2015-10-31 18:56:00,37,False
2015-11-07 13:04:00,0,False
2015-11-07 13:12:00,0,False
2015-11-07 13:20:00,43,False
2015-11-07 13:28:00,0,False
2015-11-07 13:36:00,0,False
2015-11-07 13:44:00,21,False
2015-11-07 13:52:00,42,False
2015-11-07 14:00:00,0,False
2015-11-07 14:08:00,0,False
2015-11-07 14:16:00,0,False
2015-11-07 14:24:00,0,False
2015-11-07 14:32:00,0,False
2015-11-07 14:40:00,20,False
2015-11-07 14:48:00,41,False
2015-11-07 14:56:00,20,False
2015-11-07 15:04:00,0,False
2015-11-07 15:12:00,20,False
2015-11-07 15:20:00,100,False
2015-11-07 15:28:00,0,False
2015-11-07 15:36:00,60,False
2015-11-07 15:44:00,59,False
2015-11-07 15:52:00,39,False
2015-11-07 16:00:00,39,False
2015-11-07 16:08:00,59,False
2015-11-07 16:16:00,99,False
2015-11-07 16:24:00,39,False
2015-11-07 16:32:00,20,False
2015-11-07 16:40:00,40,False
2015-11-07 16:48:00,78,False
2015-11-07 16:56:00,20,False
2015-11-07 17:04:00,20,False
2015-11-07 17:12:00,20,False
2015-11-07 17:20:00,20,False
2015-11-07 17:28:00,0,False
2015-11-07 17:36:00,0,False
2015-11-07 17:44:00,20,False
2015-11-07 17:52:00,0,False
2015-11-07 18:00:00,0,False
2015-11-07 18:08:00,0,False
2015-11-07 18:16:00,41,False
2015-11-07 18:24:00,0,False
2015-11-07 18:32:00,63,False
2015-11-07 18:40:00,42,False
2015-11-07 18:48:00,21,False
2015-11-07 18:56:00,0,False
2015-11-22 14:00:00,0,False
2015-11-22 14:08:00,27,False
2015-11-22 14:16:00,79,False
2015-11-22 14:24:00,26,False
2015-11-22 14:32:00,0,False
2015-11-22 14:40:00,26,False
2015-11-22 14:48:00,26,False
2015-11-22 14:56:00,0,False
2015-11-22 15:04:00,0,False
2015-11-22 15:12:00,51,False
2015-11-22 15:20:00,51,False
2015-11-22 15:28:00,0,False
2015-11-22 15:36:00,0,False
2015-11-22 15:44:00,50,False
2015-11-22 15:52:00,0,False
2015-11-22 16:00:00,100,False
2015-11-22 16:08:00,50,False
2015-11-22 16:16:00,100,False
2015-11-22 16:24:00,49,False
2015-11-22 16:32:00,75,False
2015-11-22 16:40:00,25,False
2015-11-22 16:48:00,74,False
2015-11-22 16:56:00,25,False
2015-11-22 17:04:00,25,False
2015-11-22 17:12:00,25,False
2015-11-22 17:20:00,75,False
2015-11-22 17:28:00,50,False
2015-11-22 17:36:00,25,False
2015-11-22 17:44:00,0,False
2015-11-22 17:52:00,25,False
2015-11-22 18:00:00,25,False
2015-11-22 18:08:00,51,False
